Iteration,DG_CLA_mean,DG_CLA_var,CSA_mean,CSA_var,CLA_mean,CLA_var,DSA_mean,DSA_var
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.14197916666665628,0.053073726851848885,0.00265625,0.00026640625000000004,0.0,0.0,0.10492559523806247,0.01758959514359669
100,0.3688881777944131,0.06320957402186078,0.033236165843327496,0.00216676228099038,0.00966254231879,0.0007927202858480912,0.34973819889255625,0.030964853504396168
150,0.5189862277224501,0.044735158895456886,0.07186553448520751,0.002976986973807955,0.02619783006915,0.001356346302998612,0.5217259405253938,0.019533943415956247
200,0.6116926755520126,0.03415585505580175,0.10680033333865124,0.004805113385050545,0.040815922740973135,0.0015430829110574975,0.6218022662212249,0.009030976320582376
250,0.6704559835505312,0.02634792134364165,0.14857641315163436,0.0036393321967884,0.05323760998006562,0.0015293422780172199,0.6861599824206812,0.005247087212522967
300,0.7173935459490126,0.02013347054633196,0.17977781360830936,0.004537060871466406,0.06532617605062438,0.0016185232395073148,0.73180000949405,0.003111300295673492
350,0.7518219192142126,0.015056097170940747,0.2104903852188944,0.004536677067798567,0.07801768685734811,0.0015642904347817788,0.7655719062189751,0.0023923484662421047
400,0.7792541973154439,0.01291216749578794,0.2482687658984881,0.00561420079804007,0.09462530956278062,0.0018077010503010707,0.7899436800120875,0.0017903178904796844
450,0.8016167949534937,0.010594358882406922,0.2869759905011063,0.006949333970592361,0.113204082368715,0.001899455405690522,0.8116254162655375,0.001800543253014067
500,0.8189285322921501,0.008738020786210056,0.3286948614098438,0.007053327965300909,0.13214801085948252,0.0020908338432421712,0.8329236345129502,0.00183118703589282
550,0.8326765394056814,0.007615601099542412,0.3666825336517625,0.00725108389640328,0.15414540816326253,0.002658668679716707,0.8634598596173688,0.0031645844212919378
600,0.8453132462991124,0.0066448295076973795,0.39875,0.007088000000000007,0.175125,0.003305833333333332,0.8970779893950125,0.003376137153807477
650,0.8571512864541624,0.005817251331881532,0.426375,0.006325166666666664,0.193625,0.003864833333333333,0.9271103592496,0.00251207771486128
700,0.8715297736461624,0.005586452398710205,0.4480000000000001,0.006085333333333344,0.20725,0.0038786666666666687,0.9447365596504562,0.0019112740262389137
750,0.8875433908243562,0.005878659344208603,0.4705,0.007303333333333356,0.227125,0.003816500000000001,0.960875,0.0010315000000000536
800,0.9040236376196876,0.005141574227244944,0.4945,0.007264000000000001,0.23525,0.0042716666666666615,0.969,0.0006790000000000162
850,0.9234862019822374,0.004646924140888622,0.516375,0.00742449999999997,0.2475,0.004234666666666665,0.97525,0.0005306666666666616
900,0.9394141330853,0.0036020032194988365,0.529625,0.007546500000000002,0.258875,0.004535499999999996,0.9792499999999998,0.000421666666666655
950,0.9530174482271626,0.002649089188385882,0.55175,0.007068999999999994,0.26075,0.004589999999999997,0.981875,0.0004058333333333645
1000,0.9636349964404436,0.002107763560323465,0.5606250000000002,0.007121499999999977,0.2681250000000001,0.004547166666666668,0.9830000000000002,0.00038766666666656846
1050,0.9716457560296812,0.0015684780209521778,0.570125,0.007565166666666663,0.276875,0.004198499999999987,0.984125,0.0003771666666666462
1100,0.9753233282674812,0.0011349573300675196,0.5816250000000001,0.007686166666666613,0.28625,0.004473666666666668,0.982875,0.0004148333333333199
1150,0.978375,0.0007775000000000412,0.59,0.0075693333333333454,0.293125,0.004833499999999991,0.981875,0.00046216666666666135
1200,0.979125,0.0007458333333333538,0.607375,0.007203833333333327,0.2995,0.0053636666666666685,0.98175,0.0004949999999999951
1250,0.9798749999999998,0.0007771666666666615,0.6220000000000001,0.006747333333333376,0.3055,0.005793000000000004,0.980625,0.0006264999999999787
1300,0.98,0.0008093333333333062,0.62325,0.006649000000000035,0.318375,0.0061204999999999975,0.979125,0.0007324999999999684
1350,0.98075,0.000812666666666703,0.637125,0.0063448333333333655,0.327625,0.0063918333333333344,0.977875,0.0008924999999999507
1400,0.980375,0.0007461666666666271,0.640125,0.0069198333333333655,0.337875,0.006067833333333323,0.977625,0.0008798333333333019
1450,0.98075,0.0007266666666666784,0.64925,0.005928333333333349,0.34924999999999995,0.006519999999999998,0.9765,0.0009439999999999787
1500,0.98,0.0006936666666667316,0.6557499999999999,0.0068223333333333564,0.35025,0.007167,0.9755,0.0009700000000000011
1550,0.978875,0.0007665000000000314,0.66075,0.0069523333333333355,0.359125,0.007069166666666677,0.9740000000000001,0.0010466666666666669
1600,0.978,0.0008270000000000148,0.6655,0.006990666666666705,0.361375,0.006536500000000014,0.97325,0.0010950000000000417
1650,0.976625,0.0009511666666666824,0.667375,0.0076251666666667045,0.3670000000000001,0.006748000000000007,0.972375,0.0009948333333333536
1700,0.977,0.0009280000000000516,0.6687500000000001,0.007427666666666645,0.372875,0.007326833333333329,0.971375,0.0010041666666667126
1750,0.97625,0.0010006666666666792,0.6727500000000001,0.00790833333333337,0.37325,0.007297666666666655,0.9725,0.0009430000000000523
