Iteration,DG_CLA_mean,DG_CLA_var,CSA_mean,CSA_var,CLA_mean,CLA_var,DSA_mean,DSA_var
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.14800595238095002,0.06521709183673942,0.00741765873015625,0.0011812737780290726,0.006577380952381251,0.0012065901360546053,0.118682099150825,0.030908278450499593
100,0.31289344336215624,0.06757806329102402,0.062080676268161876,0.00891570521967013,0.045951645576638125,0.011870311734883131,0.3082514670032125,0.046048257336243764
150,0.445031409562625,0.04986602368434562,0.12566491964450627,0.01439232691998264,0.09799990165062876,0.015825575144494872,0.4518874577948688,0.03931332774725395
200,0.5345096316652569,0.04363321642952768,0.18143529968266625,0.016837784808138117,0.16634434382802,0.019955433913535804,0.5536933027412313,0.029434741835465038
250,0.5901776523898068,0.034850732274193184,0.2338857053906031,0.01636635116572311,0.21757454355762,0.02162840913692609,0.6179730616728001,0.02216965640089301
300,0.6399688498503725,0.026365841284825,0.2784040428916606,0.016316592004476126,0.2575232089080438,0.021202637131442208,0.6666884610797187,0.016407940875676336
350,0.6730877126276376,0.02269545970645101,0.3213025177905932,0.017209791769004768,0.2928402288008831,0.020643947738974745,0.7059357538518437,0.011362400264214631
400,0.7003209364588562,0.018428541550409683,0.35151086970075873,0.015989037356115628,0.31787292034011816,0.01751142492427639,0.7348404212875749,0.008873546668492776
450,0.7271264089180687,0.01433672726694744,0.3713743764577562,0.014956924661717774,0.34354318179926624,0.01751399809462725,0.7573572290674999,0.0070607135532064795
500,0.7473389379658937,0.012240637276797127,0.3942611146638712,0.015362463174265168,0.3647683510747132,0.01616180748774319,0.7748134145538312,0.00575421873980518
550,0.7638186871530313,0.010697920590291215,0.4153233141996876,0.014767924431258534,0.38383703899376503,0.015501702266876059,0.7909998524421437,0.004713075326101699
600,0.7790236249982814,0.00928360643022297,0.43583615961305,0.0146396800520094,0.4040204871709087,0.015270166797087606,0.8071850728466374,0.004258879378685675
650,0.7915449629130812,0.008388190711175079,0.4503691032241687,0.014402346003613425,0.420747232240975,0.014439208223570482,0.8231752811034436,0.003944846180881356
700,0.8062069962630001,0.0076301776293071655,0.4649144521484125,0.014199408091011275,0.44077470302559996,0.015100967977437709,0.8395162241862811,0.003960769480537086
750,0.8254079139799625,0.006979052508868809,0.4888946064295,0.014673697421614609,0.4585840797408313,0.015206683335312037,0.8587183371390562,0.00401182991398148
800,0.8473552196197562,0.006427304564835683,0.5142093934201125,0.014441788853551187,0.4881262879195125,0.016465958628599398,0.8807870015947064,0.003923693642928103
850,0.8697440600924,0.005942025597473209,0.5413360769818625,0.014764393936005722,0.5144499247191312,0.016708192500216018,0.9006273410135188,0.0034635965238718216
900,0.8888991853831187,0.005473319541912764,0.5691974051785438,0.015029550203228,0.5338962344801251,0.015988341701472033,0.9189425653285248,0.002457637026003295
950,0.9052597376199376,0.0046630676563339185,0.587524569402225,0.01369894494692502,0.5485482568027249,0.015325087771587344,0.9324482317749748,0.0017843861625248892
1000,0.9185202336639312,0.0038275133990284256,0.6047660778985501,0.01309190609411113,0.57325,0.014870333333333343,0.9422515851449312,0.0013234369962316233
1050,0.9300170021813124,0.0031924554503279857,0.6206250000000001,0.012832833333333292,0.586375,0.013090166666666665,0.951125,0.0009415000000000381
1100,0.9386147959183686,0.0027099860474802165,0.627875,0.01232883333333336,0.6005,0.013323666666666659,0.95575,0.0008063333333333607
1150,0.9440000000000001,0.0022133333333333735,0.6435000000000001,0.0124593333333333,0.6112500000000001,0.013719333333333332,0.960375,0.0006521666666666923
1200,0.948875,0.0018161666666667265,0.64625,0.012464333333333338,0.62125,0.01401099999999999,0.964,0.000641999999999984
1250,0.952375,0.0015628333333333679,0.65425,0.012327999999999957,0.6286250000000001,0.012967833333333305,0.965625,0.0005898333333333501
1300,0.955875,0.001409833333333417,0.6636249999999999,0.012295500000000029,0.6392500000000001,0.012866666666666648,0.96725,0.0005740000000000714
1350,0.95775,0.001367333333333356,0.67025,0.01292866666666668,0.640125,0.012150499999999993,0.96925,0.0006359999999999862
1400,0.959125,0.0012491666666666866,0.6768749999999999,0.01268650000000002,0.6447499999999999,0.012360666666666685,0.9705,0.0006440000000000267
1450,0.960875,0.0012358333333333839,0.687875,0.011761500000000015,0.6489999999999999,0.012621333333333349,0.97125,0.0005989999999999894
1500,0.96075,0.0014250000000000068,0.687,0.01112333333333333,0.6532500000000001,0.012557666666666693,0.9718749999999998,0.0006298333333333635
1550,0.960875,0.0014354999999999765,0.69325,0.01152166666666669,0.6627500000000001,0.013471333333333349,0.97175,0.0006713333333333673
1600,0.960625,0.0014791666666666597,0.6955,0.01178399999999997,0.664875,0.013010833333333374,0.9735,0.0007116666666666541
1650,0.961,0.0014780000000000017,0.703,0.011648333333333349,0.665375,0.013069833333333314,0.9745,0.0007300000000000633
1700,0.9615,0.0015250000000000573,0.7067500000000001,0.011908666666666632,0.669125,0.012149833333333346,0.9745,0.0007410000000000374
1750,0.9611249999999998,0.0016508333333334,0.714625,0.011667833333333294,0.67425,0.0119483333333334,0.975375,0.0007465000000000308
1800,0.961375,0.0017205000000000226,0.7163750000000001,0.011329499999999987,0.678625,0.011443500000000004,0.9765,0.0008080000000000116
1850,0.96175,0.0017780000000000129,0.7222500000000001,0.011376000000000028,0.6741249999999999,0.011073833333333354,0.9765,0.0007763333333333477
1900,0.9615,0.0019886666666666976,0.726,0.011265999999999969,0.6787500000000001,0.01151033333333335,0.97575,0.0008366666666666707
