Iteration,DG_CLA_mean,DG_CLA_var,CSA_mean,CSA_var,CLA_mean,CLA_var,DSA_mean,DSA_var
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.08854166666664999,0.03968009259258429,0.002264228826728125,0.00019576277425184367,0.005999729437225624,0.0015486219453323654,0.10045386904760624,0.019675407651475903
100,0.20009108946605186,0.037966049043253534,0.04019872896710625,0.003413056898930649,0.01728395991263,0.0019051997838801106,0.35739375208118124,0.024383893345018337
150,0.3057961100377887,0.03639026342609701,0.08666155981420062,0.004388799670752577,0.046049140302985625,0.003305006433394397,0.5203797708623,0.013115519539285423
200,0.3806800274022007,0.025506086076360058,0.13174676922859874,0.006025634817477148,0.06076097591272062,0.0027887556193181753,0.6149095980847001,0.007094173939318031
250,0.4209140421369719,0.023148260457960847,0.166105494156315,0.0059339943556735095,0.0839666610037275,0.003112381174348925,0.6740440531847187,0.005165916026242111
300,0.4672794828692375,0.021680511581462968,0.20647667613936374,0.005443551524122144,0.1013447187988144,0.0030832194238609363,0.7221792402142688,0.004132174384816754
350,0.5000384817212625,0.01924969118941423,0.2459458102432481,0.005427324748723607,0.1239006017778375,0.003744368777919289,0.7562059436672187,0.0027413723995537965
400,0.5254800490764062,0.01781125011331949,0.28273846855713936,0.006913970309930957,0.14554635081204875,0.0037562834965031173,0.7822624564550062,0.0022402225547217235
450,0.54564856250265,0.016299003875994485,0.3397505716212687,0.009692198957414482,0.16870835461665318,0.00457626778858135,0.8026892845955688,0.0018910560873262009
500,0.5662467117320624,0.014752395277381578,0.38431938170525,0.010494945447386331,0.20265757978723128,0.005991827632224309,0.8241099247738125,0.002052331103075152
550,0.5834348366396688,0.013689467908383476,0.42675,0.011260999999999992,0.22995108695651875,0.006504875551355096,0.8494088281209311,0.002824832294003805
600,0.5978490755504249,0.012833158799314641,0.465875,0.011267833333333324,0.2495204081632625,0.00672273330556748,0.8800715284828436,0.0035248469961170056
650,0.6108631399720501,0.011961347724055105,0.4945000000000001,0.011450666666666666,0.27,0.006377666666666665,0.9109605084541,0.0033543996293160213
700,0.6248130511416937,0.011489862879634844,0.516875,0.010325499999999998,0.28600000000000003,0.0068136666666666615,0.9353192821141436,0.0026063857826230928
750,0.6437696420116187,0.010635906994114907,0.5285,0.010075333333333334,0.301875,0.0061785000000000095,0.9528882978723376,0.0015937428700775534
800,0.6643035590325249,0.010597706086086305,0.5424999999999999,0.009615000000000016,0.31225,0.0071206666666666675,0.9676250000000002,0.0009928333333333462
850,0.6825979374294563,0.01114041679348672,0.556875,0.00857150000000002,0.32725,0.007706666666666658,0.973,0.0007906666666666831
900,0.7015733743958625,0.01173445507755932,0.57,0.008387333333333349,0.3395,0.008490000000000001,0.97875,0.0005446666666667474
950,0.7166954284361061,0.011416908470265023,0.579125,0.007879833333333341,0.35137500000000005,0.008585833333333336,0.983125,0.0004568333333333168
1000,0.7313506929367499,0.011283743428853708,0.59575,0.007431,0.364,0.00836266666666667,0.9855,0.0004206666666666455
1050,0.7413162775489001,0.011475366475744094,0.6082500000000001,0.007431000000000002,0.370875,0.008996166666666666,0.986375,0.0004098333333333078
1100,0.7527074829931937,0.012129662409181504,0.625,0.007586333333333351,0.3781249999999999,0.008917166666666677,0.98575,0.00042966666666666007
1150,0.7577784090909063,0.011945962465565122,0.6405000000000001,0.007636333333333323,0.3835,0.010248333333333349,0.98525,0.0005549999999999972
1200,0.7649999999999999,0.011632333333333295,0.6519999999999999,0.007091333333333375,0.3925,0.009916666666666673,0.98425,0.0006103333333333557
1250,0.7692500000000001,0.012173333333333338,0.6596249999999999,0.0077038333333333845,0.39375,0.00941266666666666,0.98425,0.0006499999999999655
1300,0.7703749999999999,0.012479833333333315,0.6655,0.008031333333333326,0.3982500000000001,0.009667000000000005,0.98325,0.0006980000000000313
1350,0.773625,0.012335166666666656,0.6711250000000001,0.008389499999999998,0.406875,0.009198833333333337,0.9822499999999998,0.0007500000000000402
1400,0.7771250000000001,0.01236083333333337,0.674875,0.007722166666666677,0.41425,0.00895866666666666,0.981125,0.0008124999999999834
1450,0.78025,0.012327666666666615,0.6791250000000001,0.007472500000000035,0.4178750000000001,0.00842116666666666,0.98075,0.0007623333333333213
1500,0.778125,0.0118918333333333,0.6809999999999999,0.006822666666666711,0.425375,0.007522833333333342,0.9798749999999998,0.0007881666666666714
1550,0.7757499999999999,0.012105333333333327,0.6895,0.006649666666666712,0.42625,0.007775999999999994,0.9787499999999998,0.0008640000000000468
1600,0.775625,0.012273166666666656,0.69575,0.0068616666666667095,0.431625,0.00746050000000001,0.97675,0.0009780000000000654
1650,0.7790000000000001,0.012193999999999944,0.7068749999999999,0.007081166666666678,0.44175,0.006600333333333345,0.97575,0.0010463333333333817
1700,0.7785,0.011831333333333294,0.7097499999999999,0.007229333333333406,0.4477499999999999,0.00652533333333335,0.974375,0.0010895000000000483
1750,0.779,0.011686000000000005,0.7145,0.007428000000000044,0.4435000000000001,0.006662333333333326,0.974625,0.0010051666666666512
1800,0.7797499999999999,0.011250333333333343,0.7180000000000001,0.007779666666666691,0.4476250000000001,0.006248833333333333,0.974625,0.0009208333333333012
1850,0.7809999999999999,0.011073666666666652,0.720375,0.007942500000000064,0.452875,0.006330166666666655,0.973625,0.0009678333333332982
1900,0.780875,0.011305166666666628,0.72475,0.007705333333333334,0.4534999999999999,0.005462000000000019,0.973375,0.0009031666666667114
1950,0.7809999999999999,0.011667999999999986,0.7240000000000001,0.0075276666666666435,0.45375,0.005484333333333332,0.9722499999999998,0.0009506666666666776
2000,0.782375,0.0110271666666666,0.7254999999999999,0.007209000000000051,0.455125,0.005378500000000007,0.971375,0.0009538333333333664
2050,0.7806249999999999,0.010954166666666616,0.7253749999999999,0.006433500000000035,0.4505000000000001,0.004894333333333346,0.972,0.0008503333333333411
2100,0.78,0.01155033333333333,0.72525,0.006500000000000021,0.4461250000000001,0.005017833333333334,0.97275,0.000839000000000046
2150,0.7793749999999999,0.011365499999999985,0.7286249999999999,0.006081500000000043,0.446875,0.005775166666666664,0.973375,0.0008485000000001008
2200,0.7787499999999999,0.011503666666666584,0.728375,0.006361166666666673,0.4472500000000001,0.0064893333333333365,0.97225,0.0008896666666666657
2250,0.778875,0.011081166666666687,0.726125,0.005640499999999994,0.442875,0.006308166666666665,0.9715,0.0008959999999999842
2300,0.7778750000000001,0.011462833333333318,0.728875,0.005500166666666727,0.449,0.005671666666666664,0.97275,0.0008526666666666572
2350,0.780875,0.011475833333333369,0.728375,0.006227500000000039,0.448625,0.0058508333333333355,0.97475,0.0008053333333333156
2400,0.7831250000000001,0.011048499999999956,0.724375,0.006208500000000049,0.45125,0.0056080000000000045,0.9756250000000002,0.0007191666666666899
2450,0.78425,0.011014999999999955,0.724625,0.00678316666666671,0.4480000000000001,0.005590000000000008,0.975875,0.0008191666666667291
2500,0.787625,0.011120833333333307,0.7263750000000001,0.007095166666666639,0.451,0.006162333333333336,0.976125,0.0007838333333333952
2550,0.789375,0.01067749999999992,0.722,0.007549000000000024,0.456125,0.0054675,0.975375,0.0008305000000000128
2600,0.791375,0.01083583333333331,0.723625,0.007025166666666682,0.461375,0.005306833333333346,0.976625,0.0007101666666666755
2650,0.7895,0.011338666666666686,0.7262500000000001,0.00646666666666673,0.4595,0.005804666666666662,0.977625,0.0006638333333333673
2700,0.79,0.01187099999999995,0.728375,0.00608883333333336,0.46025,0.00538866666666666,0.977375,0.0006498333333333761
2750,0.78975,0.011725333333333313,0.7318749999999999,0.0056925000000000794,0.4645,0.005902666666666662,0.97825,0.0005793333333332622
2800,0.793125,0.011517833333333331,0.7301249999999999,0.0057674999999999714,0.470125,0.00622716666666666,0.977875,0.0005491666666666244
2850,0.794875,0.011596166666666588,0.7263749999999999,0.006227833333333403,0.475125,0.00680616666666665,0.97775,0.0005670000000000402
2900,0.798625,0.011339833333333342,0.727125,0.006789166666666653,0.47100000000000003,0.0068590000000000075,0.97775,0.0005496666666666765
2950,0.7995,0.011412333333333349,0.7268749999999999,0.007035166666666673,0.469125,0.006039166666666688,0.97775,0.0005829999999999557
3000,0.8018749999999999,0.011176499999999987,0.7335,0.007140000000000052,0.4705,0.006485333333333334,0.9775,0.0005949999999999751
3050,0.802375,0.011023833333333276,0.73775,0.006491666666666643,0.470125,0.006609833333333317,0.978125,0.0005884999999999607
3100,0.8007500000000001,0.011090333333333242,0.7406249999999999,0.006101166666666694,0.4685,0.005367666666666647,0.978875,0.0005385000000000418
3150,0.8006249999999999,0.01114616666666663,0.74375,0.0062843333333333406,0.4655,0.005571333333333334,0.978625,0.0005901666666666473
3200,0.8011250000000001,0.011250499999999958,0.746875,0.005385500000000007,0.472375,0.005438166666666664,0.97875,0.0005979999999999563
3250,0.8007500000000001,0.011794666666666651,0.7463749999999999,0.0053575000000000254,0.475625,0.005780833333333331,0.9784999999999998,0.0006019999999999589
3300,0.8,0.01193099999999994,0.7525000000000001,0.005355666666666654,0.479125,0.005748833333333347,0.978375,0.0006074999999999758
3350,0.797875,0.011817833333333316,0.7518750000000001,0.006035499999999972,0.482,0.005495999999999999,0.9778749999999998,0.000635499999999946
3400,0.797875,0.011583166666666644,0.753375,0.00555849999999996,0.4868750000000001,0.005931499999999993,0.978375,0.0006778333333333344
3450,0.7958749999999999,0.01169050000000002,0.7528749999999998,0.005484166666666646,0.4864999999999999,0.005984000000000005,0.9788749999999998,0.000693833333333392
3500,0.7987499999999998,0.011434333333333341,0.751375,0.005238499999999959,0.485125,0.006887166666666697,0.978,0.000714666666666659
3550,0.79775,0.011837666666666635,0.75325,0.0055349999999999965,0.48525,0.006810333333333303,0.978,0.0007066666666666658
3600,0.7972500000000001,0.011882000000000078,0.74975,0.005564999999999986,0.47725,0.0073570000000000016,0.97775,0.0006679999999999943
3650,0.795,0.012370333333333258,0.7464999999999999,0.005351666666666629,0.472625,0.007079833333333322,0.9775,0.0006426666666666728
3700,0.79625,0.012169999999999964,0.7455,0.004827333333333345,0.4705000000000001,0.006719999999999999,0.97725,0.0006566666666666758
