,,DG_CLA_mean,DG_CLA_var,CSA_mean,CSA_var,CLA_mean,CLA_var,DSA_mean,DSA_var
max_avg_bet,2050,0.9690000000000001,0.0012020000000000524,0.7394999999999999,0.005763666666666634,0.6859999999999999,0.00919699999999999,0.9796250000000001,0.0006684999999999756
max_avg_bet,2100,0.9690000000000001,0.0012150000000000103,0.742125,0.005922166666666668,0.689,0.00908233333333331,0.9792500000000001,0.0006619999999999849
max_avg_bet,2150,0.9688749999999999,0.0013321666666667297,0.7461249999999999,0.005760500000000021,0.692875,0.008562833333333356,0.9786249999999999,0.0006454999999999345
max_avg_bet,2200,0.96825,0.0014083333333334146,0.747125,0.005677833333333352,0.6970000000000001,0.00810999999999998,0.9785,0.0006386666666666348
max_avg_bet,2250,0.968375,0.0013858333333333305,0.747,0.006164666666666616,0.6997500000000001,0.007363333333333326,0.978125,0.000707833333333324
max_avg_bet,2300,0.9688749999999999,0.0012805000000000058,0.7458750000000001,0.005901166666666668,0.704,0.0071463333333333335,0.9781250000000001,0.0007098333333333311
max_avg_bet,2350,0.9682499999999999,0.0013336666666666373,0.7496250000000001,0.005984499999999979,0.7048750000000001,0.006530500000000003,0.977,0.0007916666666667165
max_avg_bet,2400,0.967125,0.0014111666666666996,0.747,0.006152333333333313,0.704,0.006131000000000029,0.97775,0.0007703333333333735
max_avg_bet,2450,0.9664999999999999,0.001433666666666641,0.74925,0.006226999999999965,0.7097500000000001,0.005716000000000025,0.9775,0.000745666666666717
max_avg_bet,2500,0.9668750000000002,0.0014225000000000064,0.7518750000000001,0.005388166666666609,0.7085,0.00598333333333338,0.97775,0.0007406666666666813
max_avg_bet,2550,0.967,0.001385666666666694,0.75975,0.00516233333333334,0.709,0.006347666666666724,0.9789999999999999,0.0006976666666666867
max_avg_bet,2600,0.968125,0.0013714999999999953,0.760375,0.004549499999999955,0.708125,0.006705500000000057,0.978875,0.0006751666666666742
max_avg_bet,2650,0.96775,0.0014670000000000156,0.76025,0.004248333333333368,0.7082499999999999,0.006882333333333358,0.97775,0.000762000000000036
max_avg_bet,2700,0.9678749999999999,0.0013331666666666921,0.7633749999999999,0.004296833333333309,0.7158749999999998,0.006143166666666691,0.977875,0.0007175000000000273
max_avg_bet,2750,0.9686250000000001,0.0013955000000000339,0.7597499999999999,0.004542000000000026,0.7188749999999999,0.006677166666666708,0.97875,0.0006846666666666816
max_avg_bet,2800,0.9684999999999999,0.0012609999999999744,0.7579999999999999,0.004614333333333356,0.7135,0.00676899999999995,0.9782500000000001,0.0006593333333333244
max_avg_bet,2850,0.9673749999999999,0.0012898333333333292,0.759125,0.005121166666666651,0.7132499999999999,0.006539000000000026,0.9774999999999998,0.0006523333333333881
max_avg_bet,2900,0.9669999999999999,0.0014336666666667124,0.7578750000000001,0.004699499999999984,0.7180000000000001,0.006402000000000049,0.977875,0.0006715000000000516
max_avg_bet,2950,0.9651250000000001,0.0014761666666666547,0.7534999999999998,0.005192999999999988,0.7116250000000001,0.00611649999999998,0.9785,0.0005943333333332864
max_avg_bet,3000,0.9647499999999999,0.001444333333333295,0.754,0.005631666666666698,0.7132500000000002,0.006768333333333351,0.9791249999999998,0.0005665000000001067
max_avg_bet,3050,0.9650000000000001,0.0014189999999999732,0.749625,0.005919500000000019,0.713625,0.006748833333333373,0.9787500000000001,0.0005486666666666433
max_avg_bet,3100,0.9642499999999998,0.0013626666666667002,0.7499999999999999,0.005823666666666654,0.7092499999999999,0.006197333333333361,0.977875,0.0005461666666666076
max_avg_bet,3150,0.9649999999999999,0.0013736666666666981,0.75175,0.005686333333333345,0.71475,0.006206666666666684,0.978875,0.000488833333333254
max_avg_bet,3200,0.9653750000000001,0.0013374999999999917,0.753125,0.006308166666666668,0.71425,0.006190000000000021,0.9778749999999998,0.0005011666666666059
max_avg_bet,3250,0.9655000000000001,0.001321666666666713,0.757125,0.006224833333333315,0.7136250000000001,0.006303500000000041,0.9771249999999998,0.0005508333333333463
max_avg_bet,3300,0.9668749999999999,0.001254500000000031,0.7555,0.005861333333333338,0.7162499999999999,0.006360999999999996,0.977,0.0005656666666666511
max_avg_bet,3350,0.9661249999999999,0.0012391666666667453,0.7592500000000001,0.006115333333333363,0.7144999999999999,0.0059276666666666904,0.977375,0.0006071666666667141
max_avg_bet,3400,0.9667499999999999,0.0012109999999999962,0.76025,0.005751999999999977,0.712125,0.005913166666666693,0.9768749999999999,0.0006381666666667367
max_avg_bet,3450,0.96775,0.0011363333333333733,0.760625,0.006282166666666646,0.7146250000000001,0.0054411666666666445,0.97625,0.0007210000000000368
max_avg_bet,3500,0.9678749999999999,0.0011541666666667065,0.764,0.006158666666666654,0.7154999999999999,0.004913333333333328,0.9757499999999999,0.0007313333333333223
max_avg_bet,3550,0.967875,0.001151166666666678,0.7635,0.00631533333333337,0.721,0.005457333333333363,0.97675,0.0006749999999999545
max_avg_bet,3600,0.96775,0.0012156666666666874,0.765375,0.005987833333333311,0.72425,0.004750333333333394,0.97725,0.0006830000000000067
max_avg_bet,3650,0.96825,0.0011966666666666606,0.7651249999999999,0.005866500000000036,0.7221249999999999,0.0050675000000000026,0.976625,0.0007228333333333717
max_avg_bet,3700,0.9688749999999999,0.001166833333333391,0.76625,0.005405000000000027,0.7213749999999999,0.005603166666666712,0.9771249999999998,0.0007068333333333616
max_avg_bet,3750,0.969125,0.0011618333333333554,0.7705000000000001,0.004862666666666667,0.7188750000000002,0.005984166666666664,0.97725,0.0007090000000000293
max_avg_bet,3800,0.971125,0.0011101666666666786,0.7745000000000001,0.004809666666666661,0.72075,0.0070570000000000025,0.977625,0.0007208333333333765
max_avg_bet,3850,0.9721249999999999,0.0010428333333333604,0.772625,0.004815166666666629,0.7228749999999999,0.0065635000000000155,0.9780000000000001,0.0007156666666666685
max_avg_bet,3900,0.9716249999999998,0.0009868333333333487,0.7767499999999999,0.004737666666666604,0.71675,0.006560333333333332,0.9789999999999999,0.0005733333333332997
max_avg_bet,3950,0.9716249999999998,0.0010315000000000415,0.7783749999999999,0.004818833333333323,0.72075,0.0068556666666667295,0.9785,0.00057099999999996
max_avg_bet,4000,0.9713750000000001,0.0010525000000000044,0.776375,0.005492500000000007,0.720625,0.006986833333333345,0.9782499999999998,0.0005859999999999725
max_avg_bet,4050,0.9715,0.0010173333333333308,0.7765000000000001,0.005034999999999906,0.71725,0.006428666666666688,0.9795,0.0005693333333332974
max_avg_bet,4100,0.97075,0.0010166666666666896,0.78025,0.004239666666666579,0.71875,0.006536666666666661,0.9802500000000001,0.0005723333333333139
max_avg_bet,4150,0.969625,0.0009944999999999973,0.782375,0.004267166666666581,0.7224999999999999,0.005786333333333367,0.9811249999999999,0.0005255000000000366
max_avg_bet,4200,0.969875,0.0009178333333333553,0.78075,0.004389666666666633,0.7210000000000001,0.005589666666666678,0.981625,0.0005121666666666159
max_avg_bet,4250,0.96925,0.0009420000000000428,0.774625,0.004703166666666665,0.7218750000000002,0.005626833333333275,0.9818749999999998,0.0005198333333332883
max_avg_bet,4300,0.9690000000000001,0.0008969999999999818,0.778,0.0043149999999999265,0.717125,0.00566783333333331,0.9818750000000002,0.0004964999999999145
max_avg_bet,4350,0.9690000000000001,0.0008586666666666432,0.7790000000000001,0.004314666666666629,0.718125,0.005231166666666679,0.9818749999999999,0.000518499999999958
max_avg_bet,4400,0.9684999999999999,0.0008360000000000057,0.7801250000000001,0.0040171666666666064,0.716625,0.005450500000000009,0.9811249999999999,0.000560833333333323
max_avg_bet,4450,0.96875,0.0008796666666666772,0.78225,0.004663999999999989,0.721625,0.005508833333333338,0.9812499999999998,0.0005613333333333633
max_avg_bet,4500,0.968625,0.0008498333333332771,0.773125,0.004851500000000056,0.725625,0.005367500000000032,0.9811250000000001,0.0005438333333333627
max_avg_bet,4550,0.968375,0.0008474999999999374,0.769875,0.005066833333333337,0.729125,0.005876166666666709,0.9809999999999999,0.0005553333333333773
max_avg_bet,4600,0.969,0.0009013333333333761,0.77375,0.004815999999999919,0.7297499999999999,0.0057060000000000366,0.9806250000000001,0.0005825000000000694
max_avg_bet,4650,0.969875,0.0009001666666666353,0.776125,0.004566499999999951,0.7342500000000001,0.005971999999999985,0.9802500000000001,0.0005780000000000384
max_avg_bet,4700,0.96975,0.000979666666666669,0.7781250000000001,0.0040624999999999524,0.74,0.0055563333333333515,0.9804999999999999,0.0006043333333333579
max_avg_bet,4750,0.969,0.0009860000000000467,0.7803749999999999,0.004216166666666628,0.739125,0.005355166666666615,0.9806250000000001,0.0005898333333333502
max_avg_bet,4800,0.96975,0.0008876666666666229,0.782875,0.004470499999999949,0.7424999999999999,0.005235333333333371,0.9800000000000001,0.0006173333333333393
max_avg_bet,4850,0.97,0.000888666666666668,0.781875,0.004557499999999971,0.7381249999999999,0.005576499999999948,0.979875,0.0005801666666666823
max_avg_bet,4900,0.9698749999999998,0.0009305000000000045,0.7813749999999999,0.005234499999999968,0.7408750000000001,0.005457833333333344,0.9801249999999999,0.0005834999999999961
max_avg_bet,4950,0.970875,0.0008905000000000265,0.7785,0.00549833333333332,0.7452500000000001,0.005092999999999996,0.9797500000000001,0.000697999999999972
max_avg_bet,5000,0.9706250000000001,0.0009681666666666781,0.7755,0.005723333333333282,0.7442499999999999,0.004664666666666655,0.9778749999999998,0.000731833333333339
max_avg_bet,5050,0.97075,0.0010426666666667236,0.77725,0.006284000000000003,0.7394999999999999,0.005035666666666697,0.9771249999999998,0.0007631666666667059
max_avg_bet,5100,0.971875,0.0009304999999999808,0.77525,0.005879666666666571,0.741,0.005495000000000008,0.9776250000000001,0.0007775000000000413
max_avg_bet,5150,0.971875,0.0009021666666667018,0.7745000000000001,0.005962999999999982,0.74375,0.005349333333333324,0.978,0.0006943333333334086
max_avg_bet,5200,0.9727499999999999,0.0007879999999999991,0.771,0.0059313333333333535,0.74275,0.005284666666666708,0.9778749999999998,0.0006438333333333901
max_avg_bet,5250,0.971875,0.0008118333333333302,0.7768750000000001,0.0064218333333333055,0.741625,0.005346499999999945,0.9777499999999998,0.0006203333333333679
max_avg_bet,5300,0.9713749999999999,0.0008688333333333513,0.779625,0.0055278333333332935,0.748,0.005133666666666604,0.97875,0.0005930000000000036
max_avg_bet,5350,0.9717499999999999,0.0008393333333333785,0.788625,0.004853833333333241,0.7475,0.006058333333333371,0.9793750000000001,0.000572499999999998
max_avg_bet,5400,0.9720000000000001,0.0008659999999999949,0.7887500000000001,0.004740666666666655,0.745,0.006007333333333336,0.979875,0.0005345000000000511
max_avg_bet,5450,0.9704999999999998,0.0009203333333333557,0.7862500000000001,0.004398999999999967,0.7482500000000001,0.006488666666666666,0.9793749999999999,0.0005168333333333545
max_avg_bet,5500,0.9704999999999998,0.0009309999999999975,0.7907500000000001,0.004795333333333277,0.74125,0.006695333333333361,0.9797499999999999,0.0004719999999999895
max_avg_bet,5550,0.9692500000000001,0.0009893333333333607,0.7882499999999999,0.004945999999999959,0.7418750000000001,0.006465166666666716,0.9795,0.00045399999999996035
max_avg_bet,5600,0.9684999999999999,0.0009116666666666616,0.7875,0.004937666666666599,0.74175,0.00658566666666663,0.9794999999999998,0.0004429999999999741
max_avg_bet,5650,0.968375,0.0008828333333333304,0.7895000000000001,0.004689666666666621,0.7404999999999999,0.006582666666666704,0.9791250000000001,0.0004428333333332783
max_avg_bet,5700,0.96925,0.0009750000000000132,0.788125,0.004884166666666636,0.7423749999999999,0.005907166666666684,0.9804999999999999,0.00042466666666658877
max_avg_bet,5750,0.970125,0.0009518333333333945,0.7877500000000001,0.004855999999999968,0.7464999999999999,0.0052233333333333585,0.9808749999999999,0.00046250000000004117
max_avg_bet,5800,0.97,0.0009556666666666658,0.7856249999999999,0.005082833333333276,0.74725,0.0048379999999999205,0.979875,0.0004995000000000261
max_avg_bet,5850,0.97,0.0010169999999999982,0.7919999999999999,0.004889333333333272,0.75275,0.005261999999999977,0.9793749999999999,0.00048283333333335083
max_avg_bet,5900,0.969375,0.0010838333333333832,0.7945,0.00447799999999995,0.75075,0.005337333333333305,0.9796250000000001,0.00042583333333328234
max_avg_bet,5950,0.9695,0.0010926666666666424,0.7938750000000001,0.004670499999999933,0.748875,0.005670500000000006,0.97875,0.0004706666666666355
max_avg_bet,6000,0.970125,0.0010451666666666645,0.791,0.0049019999999999455,0.752,0.005491333333333295,0.97775,0.0005206666666666374
max_avg_bet,6050,0.969625,0.001114166666666705,0.7908750000000001,0.004881833333333212,0.7505,0.005632000000000007,0.9775,0.0005279999999999774
max_avg_bet,6100,0.9684999999999999,0.0011523333333333951,0.788875,0.004785833333333306,0.7501249999999999,0.005836166666666672,0.9780000000000001,0.0005306666666666023
max_avg_bet,6150,0.96925,0.0011913333333333043,0.7859999999999999,0.004741666666666606,0.745125,0.006533166666666623,0.97675,0.0006113333333333888
max_avg_bet,6200,0.9690000000000001,0.0012296666666666547,0.7893749999999999,0.0046171666666666175,0.7456250000000001,0.007796166666666664,0.976,0.0006710000000000112
max_avg_bet,6250,0.9688749999999999,0.0012761666666666709,0.7935,0.004334666666666631,0.741,0.007491666666666676,0.97725,0.0006109999999999616
max_avg_bet,6300,0.9697499999999998,0.0011943333333333567,0.798,0.0036406666666666137,0.7469999999999999,0.007425000000000055,0.9778749999999998,0.000594166666666709
max_avg_bet,6350,0.9705,0.0012316666666667094,0.798875,0.004048499999999984,0.746375,0.007018499999999992,0.9781250000000001,0.0005808333333333592
max_avg_bet,6400,0.969875,0.0011554999999999422,0.796875,0.0038231666666665733,0.746375,0.007394833333333348,0.9793750000000001,0.0005498333333333131
max_avg_bet,6450,0.9706250000000001,0.0010805000000000575,0.796125,0.004288833333333268,0.74475,0.0068400000000000336,0.9789999999999999,0.000554666666666724
max_avg_bet,6500,0.970875,0.001034499999999999,0.802125,0.004742166666666611,0.746875,0.006627166666666658,0.9792500000000001,0.0005553333333333061
max_avg_bet,6550,0.9706250000000001,0.0010435000000000253,0.8012499999999999,0.004518666666666617,0.749125,0.006802166666666618,0.9801249999999999,0.000492833333333363
max_avg_bet,6600,0.970375,0.0010085000000000003,0.8025,0.004220999999999944,0.74725,0.006793999999999958,0.9803750000000001,0.0004925000000000187
max_avg_bet,6650,0.9700000000000001,0.0009483333333333021,0.7968750000000001,0.004653166666666652,0.749625,0.006626166666666695,0.979875,0.000497166666666627
max_avg_bet,6700,0.96925,0.000935999999999962,0.7918750000000001,0.00474183333333329,0.74675,0.006500666666666597,0.9797499999999999,0.0005176666666666682
max_avg_bet,6750,0.968125,0.0009075000000000105,0.788875,0.005215833333333345,0.7511249999999999,0.005859499999999992,0.9800000000000001,0.0005293333333333313
max_avg_bet,6800,0.9682499999999999,0.0009199999999999875,0.79225,0.005369999999999931,0.7506250000000001,0.005863499999999971,0.9814999999999999,0.0004890000000000564
max_avg_bet,6850,0.969125,0.0009281666666666411,0.787875,0.0056851666666666275,0.7555,0.006046999999999999,0.9811250000000001,0.0005368333333333197
max_avg_bet,6900,0.969,0.000974666666666657,0.7855,0.005138333333333331,0.7555000000000001,0.00626599999999998,0.9806250000000001,0.0005678333333333777
max_avg_bet,6950,0.9682499999999999,0.0010073333333332833,0.7856249999999999,0.005043833333333343,0.7551249999999999,0.006230166666666689,0.9800000000000001,0.0006066666666666857
max_avg_bet,7000,0.9668750000000002,0.001072166666666637,0.789125,0.005122499999999934,0.75275,0.00586666666666663,0.9800000000000001,0.0006256666666666532
max_avg_bet,7050,0.966375,0.0010564999999999954,0.790125,0.004812499999999933,0.753875,0.0061751666666666994,0.9806249999999999,0.0005638333333333515
max_avg_bet,7100,0.9667499999999999,0.001056999999999988,0.794625,0.004171833333333268,0.7568750000000001,0.0059194999999999595,0.9804999999999998,0.000589333333333369
max_avg_bet,7150,0.9669999999999999,0.0010316666666666664,0.7953749999999999,0.003897833333333267,0.7585000000000001,0.005382666666666651,0.9799999999999999,0.0006110000000000682
max_avg_bet,7200,0.9681249999999999,0.0010501666666666647,0.8006249999999999,0.0037774999999999302,0.755625,0.0051114999999999355,0.9810000000000001,0.0005980000000000155
max_avg_bet,7250,0.9678749999999999,0.0010365000000000534,0.8003750000000001,0.004156499999999947,0.7533749999999999,0.005254499999999981,0.9810000000000001,0.0006426666666667083
max_avg_bet,7300,0.968375,0.0010565000000000305,0.8002499999999999,0.004095333333333286,0.7568750000000001,0.005682833333333324,0.9808749999999999,0.0006705000000000419
max_avg_bet,7350,0.96875,0.0010416666666666786,0.80275,0.003951333333333338,0.75875,0.005655666666666619,0.9813749999999999,0.0006535000000000223
max_avg_bet,7400,0.970125,0.0010118333333333496,0.8006249999999999,0.0038604999999999863,0.7573749999999999,0.005299833333333351,0.981625,0.0006271666666667031
max_avg_bet,7450,0.9704999999999998,0.001048333333333365,0.8005000000000001,0.0036853333333333065,0.759,0.00448333333333333,0.9811250000000001,0.0006334999999999862
max_avg_bet,7500,0.970125,0.001127833333333328,0.797625,0.004075499999999982,0.76,0.0044919999999999405,0.9796249999999999,0.0007035000000000479
max_avg_bet,7550,0.9710000000000001,0.0010869999999999773,0.798625,0.004334833333333279,0.76475,0.004664333333333216,0.978875,0.0007455000000000094
max_avg_bet,7600,0.970875,0.0012031666666666634,0.8018750000000001,0.0043554999999998985,0.766625,0.0048268333333333045,0.9793749999999999,0.0007068333333333382
max_avg_bet,7650,0.9726250000000001,0.001271166666666647,0.7993750000000001,0.0040831666666666655,0.765,0.0051716666666666335,0.9794999999999998,0.0006296666666666676
max_avg_bet,7700,0.9733749999999999,0.0011428333333333167,0.802125,0.0037358333333332426,0.763875,0.005142166666666637,0.9798749999999998,0.0005898333333333501
max_avg_bet,7750,0.9733750000000001,0.0013271666666666586,0.8018750000000001,0.003965166666666657,0.7613750000000001,0.004696833333333347,0.9806250000000001,0.0005814999999999652
max_avg_bet,7800,0.97425,0.0011760000000000184,0.803125,0.004297833333333282,0.7625,0.0045233333333333185,0.9806250000000001,0.0005208333333333096
max_avg_bet,7850,0.974625,0.001167499999999985,0.806875,0.004323833333333317,0.7587499999999999,0.004932666666666622,0.9799999999999999,0.0005200000000000197
max_avg_bet,7900,0.974625,0.0011931666666666746,0.803375,0.004149833333333295,0.7608750000000001,0.00539116666666666,0.9811249999999999,0.0004194999999999519
max_avg_bet,7950,0.9753749999999999,0.0011205000000000236,0.80525,0.004357999999999968,0.759625,0.005311166666666633,0.9806249999999999,0.0004708333333332841
max_avg_bet,8000,0.9757499999999999,0.0010229999999999844,0.80275,0.00482099999999998,0.762625,0.005336499999999955,0.9802499999999998,0.00048066666666667145
max_avg_bet,8050,0.9766250000000001,0.0008788333333332688,0.7997499999999998,0.004761666666666665,0.762875,0.005641833333333323,0.9800000000000001,0.000516000000000029
max_avg_bet,8100,0.97625,0.0008193333333333068,0.79725,0.004860333333333291,0.764375,0.005572166666666642,0.9805000000000001,0.0005233333333333334
max_avg_bet,8150,0.9761249999999999,0.0008274999999999366,0.7976249999999999,0.0049618333333333094,0.76325,0.005576333333333341,0.9796250000000001,0.0005031666666666724
max_avg_bet,8200,0.9758749999999999,0.000743833333333311,0.7971250000000001,0.0046324999999999865,0.7598750000000001,0.005391499999999971,0.9811249999999999,0.0005088333333333376
max_avg_bet,8250,0.9748749999999999,0.0007448333333332968,0.797875,0.004705166666666649,0.757125,0.005263499999999971,0.979875,0.0005845000000000056
max_avg_bet,8300,0.9737500000000001,0.0008386666666666661,0.8011250000000001,0.0045118333333332575,0.7563749999999999,0.0054881666666667306,0.9801249999999999,0.0005458333333333935
max_avg_bet,8350,0.9737499999999999,0.0008383333333333926,0.7973750000000001,0.004862166666666662,0.758,0.005198666666666713,0.9800000000000001,0.0006100000000000824
max_avg_bet,8400,0.97325,0.0008593333333333437,0.8001250000000001,0.00455916666666661,0.7547499999999999,0.00583699999999992,0.9793749999999999,0.0006284999999999622
max_avg_bet,8450,0.9717500000000001,0.0009543333333333355,0.8018749999999999,0.004786833333333245,0.7526249999999999,0.005324500000000008,0.9782500000000001,0.0006809999999999879
max_avg_bet,8500,0.9716250000000001,0.0009311666666666695,0.8001249999999999,0.005424166666666679,0.752375,0.00520516666666668,0.9789999999999999,0.0006856666666666437
max_avg_bet,8550,0.9717499999999999,0.0009376666666666604,0.798125,0.005706833333333279,0.75375,0.004727999999999982,0.978125,0.0007451666666666412
max_avg_bet,8600,0.9712500000000001,0.0009340000000000141,0.8007500000000001,0.004964999999999999,0.761125,0.004353166666666724,0.9789999999999999,0.0006603333333333577
max_avg_bet,8650,0.970125,0.001002499999999967,0.794375,0.004713499999999963,0.7595000000000001,0.004621333333333281,0.9792500000000001,0.0006810000000000353
max_avg_bet,8700,0.9697499999999998,0.001010333333333347,0.7958750000000001,0.0045918333333332595,0.7615000000000001,0.004744000000000004,0.9789999999999999,0.0007220000000000107
max_avg_bet,8750,0.9686249999999997,0.0010504999999999972,0.7930000000000001,0.00482499999999997,0.7633750000000001,0.005008500000000009,0.9793749999999999,0.0007158333333333882
max_avg_bet,8800,0.968625,0.0010578333333333726,0.8006250000000001,0.004188166666666623,0.7595000000000001,0.004929999999999961,0.9793749999999999,0.0007591666666666678
max_avg_bet,8850,0.967875,0.0010755000000000218,0.8063749999999998,0.003665833333333263,0.7575000000000001,0.004890333333333293,0.9795,0.000793999999999985
