it,GG_mean,DG_mean,DG_CL_mean,CL_mean,GG_avar,DG_avar,DG_CL_avar,CL_avar,simulation,network_size
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,12.0
3.0833333333333335,0.005092592592599999,0.09988095238094166,0.12861111111111667,0.002314814814816667,0.0007271791994037973,0.019921072974634888,0.05152104377105434,0.00030630377852669283,4.5,12.0
6.166666666666667,0.027772760256311667,0.3563191900691334,0.3261442492692333,0.018186557952424166,0.002319562499937687,0.02548952872768951,0.0773353288649212,0.001329898229745287,4.5,12.0
9.25,0.05943677548930583,0.5122149987668749,0.47452737077734664,0.027648545691759997,0.0027075843436520117,0.01739615921166488,0.05394527229088324,0.001559734572160186,4.5,12.0
12.333333333333334,0.09146461016839999,0.6165334465181334,0.5825931176666919,0.04793386237697166,0.003764307266867519,0.008050915304163386,0.03973594171890603,0.001668598677146503,4.5,12.0
15.416666666666666,0.1298050601096942,0.6785444921614251,0.6532167933831998,0.056508809910217506,0.004631422005923212,0.004315695352834627,0.028111294269488878,0.0013757677905674637,4.5,12.0
18.5,0.16310073037411665,0.7298479362025833,0.7030203862526918,0.07827579539579584,0.00495325610978554,0.002804183404235599,0.02015408640737708,0.002105351470699648,4.5,12.0
21.583333333333332,0.20737463901879333,0.7663184514861999,0.7391990852209084,0.10465014840008,0.007614538892661053,0.003109464937284754,0.01570245547694271,0.002713393676453425,4.5,12.0
24.666666666666668,0.2551116662878925,0.8075345308334748,0.7659976806608666,0.13231640731629915,0.007052942520882533,0.0040049530694383235,0.01303054285090438,0.0036034079645769898,4.5,12.0
27.75,0.30813938938911667,0.8601163705484666,0.7885992844730417,0.15067567567553583,0.008806097849825284,0.0046865603325362114,0.01070014471101873,0.0033496026739183544,4.5,12.0
30.833333333333332,0.3423423423420583,0.9074271970596417,0.8101573531944251,0.17072072072055836,0.008933749474297167,0.003228098809518843,0.008830697351376728,0.003703211811310949,4.5,12.0
33.916666666666664,0.3777027027024166,0.9341904404405084,0.8336623057210251,0.18828828828810584,0.008513734865103751,0.0017747319220626952,0.007989237466762476,0.003832702481342245,4.5,12.0
37.0,0.40315315315288325,0.9531531531532,0.8651408542908168,0.20585585585565586,0.00858622750517352,0.0009894415299800915,0.0073957835743918305,0.004537707240399745,4.5,12.0
40.083333333333336,0.43445945945923337,0.9644144144144502,0.8936784383263167,0.21914414414392752,0.008200522389750584,0.0007913318724113695,0.006569935820065738,0.0048415122739344325,4.5,12.0
43.166666666666664,0.4520270270268667,0.9693693693694,0.9225794707045335,0.23873873873850338,0.007525400093013545,0.0006939371804222774,0.004962209983367605,0.00538880403744095,4.5,12.0
46.25,0.4538288288286666,0.9704954954955249,0.9443786032021834,0.2608108108105517,0.00739812293870626,0.0006502202448135369,0.003413503018591105,0.005788343626169282,4.5,12.0
49.333333333333336,0.46396396396388323,0.973198198198225,0.9601101101101499,0.274549549549275,0.008461163866621105,0.0005683201629136187,0.002032021101086106,0.005714744228246312,4.5,12.0
52.416666666666664,0.4813063063063,0.977702702702725,0.9680180180180502,0.28851351351322585,0.008106447971370334,0.0005771742258217184,0.0015915178077308407,0.006586869424693646,4.5,12.0
55.5,0.4889639639639499,0.981306306306325,0.973198198198225,0.30337837837808335,0.007421364853850707,0.0005506120370974207,0.0012390154282021387,0.007348318834794719,4.5,12.0
58.583333333333336,0.5031531531531916,0.9822072072072251,0.9754504504504752,0.3090090090087167,0.007798215906377174,0.0005163025433285366,0.0011272328839873856,0.007108705757345593,4.5,12.0
61.666666666666664,0.5146396396397332,0.9819819819820002,0.9772522522522749,0.31554054054024167,0.007622794785010499,0.0005400978373940533,0.0011095247581711866,0.007540894703047923,4.5,12.0
64.75,0.5353603603604751,0.9819819819820002,0.9806306306306499,0.32072072072042496,0.008151825043770327,0.0006109303406588471,0.0009363171525314948,0.008605042388816824,4.5,12.0
67.83333333333333,0.546396396396525,0.9817567567567751,0.9808558558558749,0.32837837837805833,0.009436217544375165,0.000615910751044653,0.0010508665914050297,0.006908382584047473,4.5,12.0
