it,GG_mean,DG_mean,DG_CL_mean,CL_mean,GG_avar,DG_avar,DG_CL_avar,CL_avar,simulation,network_size
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,8.0
3.125,0.014474206349200002,0.0806746031745875,0.1351190476190375,0.0,0.0031295745149897704,0.01842789430585776,0.04362457482992747,0.0,4.5,8.0
6.25,0.04844988672532001,0.31535794067037504,0.37975198412693745,0.02433984289488375,0.0034849221569372515,0.02984773269329673,0.06591315845122976,0.002297112127877875,4.5,8.0
9.375,0.0978942748899875,0.5068214935649126,0.5086010231598375,0.05262570164165374,0.00444523634734548,0.013915056664519077,0.05311006115845066,0.0034254274332884737,4.5,8.0
12.5,0.14970160961115375,0.6067315964624125,0.604612265798,0.08936083064214999,0.0066235004946109165,0.006937901054529102,0.03312420378844742,0.005893584663930529,4.5,8.0
15.625,0.2203814229249,0.6779948911018875,0.6595978433821623,0.12494536984755127,0.0071278982196713815,0.006884717164865699,0.019422844228431112,0.007058944177846969,4.5,8.0
18.75,0.269,0.768423948334275,0.7058258091878249,0.16204347826087,0.007845714285714286,0.011244088836584556,0.015709226978080686,0.007427977315689921,4.5,8.0
21.875,0.30800000000000005,0.8428883399209376,0.756301268185125,0.18649999999999997,0.009805714285714284,0.010032435924812995,0.014264661218003035,0.007974285714285715,4.5,8.0
25.0,0.33499999999999996,0.9008333333333376,0.8058812134563874,0.20949999999999996,0.010045714285714285,0.005743174603172824,0.01260697067586837,0.00804857142857143,4.5,8.0
28.125,0.38,0.9285,0.8498964633050123,0.2325,0.010725714285714286,0.002717142857142854,0.010409809002598327,0.009922857142857145,4.5,8.0
31.25,0.4125,0.9474999999999998,0.89684547398635,0.2515,0.01098,0.002225714285714286,0.008444760209536101,0.00942,4.5,8.0
34.375,0.4385,0.9559999999999998,0.9274393592677376,0.2745000000000001,0.009762857142857143,0.0014399999999999999,0.004700333412378585,0.01058,4.5,8.0
37.5,0.47000000000000003,0.9629999999999999,0.9438695652173873,0.29600000000000015,0.009731428571428571,0.0011142857142857137,0.0026316716176076416,0.008788571428571429,4.5,8.0
40.625,0.49000000000000005,0.9694999999999998,0.958,0.3125,0.01065714285714286,0.0011285714285714284,0.001834285714285714,0.007425714285714287,4.5,8.0
43.75,0.5000000000000001,0.97,0.9654999999999999,0.3225,0.010040000000000002,0.001245714285714285,0.0018999999999999996,0.007282857142857144,4.5,8.0
46.875,0.5469999999999999,0.9694999999999998,0.9654999999999999,0.3390000000000001,0.007874285714285712,0.0012371428571428572,0.0021228571428571425,0.011057142857142857,4.5,8.0
50.0,0.5660000000000001,0.967,0.9665000000000001,0.3450000000000001,0.010199999999999999,0.0015714285714285708,0.002317142857142857,0.011771428571428573,4.5,8.0
53.125,0.5735,0.9705,0.9650000000000001,0.34349999999999997,0.009797142857142855,0.0015,0.0022285714285714283,0.011482857142857144,4.5,8.0
56.25,0.58,0.9665000000000001,0.9665000000000001,0.35950000000000004,0.008057142857142855,0.001751428571428571,0.0020999999999999994,0.009917142857142859,4.5,8.0
59.375,0.5820000000000001,0.9664999999999999,0.9645000000000001,0.3650000000000001,0.008577142857142858,0.0018828571428571427,0.0022657142857142845,0.007845714285714286,4.5,8.0
62.5,0.583,0.9634999999999998,0.9670000000000002,0.37849999999999995,0.00996,0.002185714285714285,0.001702857142857142,0.007471428571428571,4.5,8.0
65.625,0.5915000000000001,0.9664999999999999,0.9685,0.38049999999999995,0.008425714285714285,0.0018314285714285713,0.002031428571428571,0.008414285714285713,4.5,8.0
68.75,0.6009999999999999,0.9644999999999998,0.967,0.396,0.010422857142857143,0.0019285714285714275,0.002182857142857142,0.008422857142857142,4.5,8.0
71.875,0.6060000000000001,0.967,0.9684999999999999,0.38750000000000007,0.011177142857142858,0.0019371428571428573,0.002334285714285715,0.010562857142857145,4.5,8.0
