,,cc_mean,cc_var,wc
max_max_bet,14250,32.73125,31.714583333333337,252.7
max_max_bet,14300,32.70625,31.795416666666664,252.3
max_max_bet,14350,32.66875,31.842083333333335,251.9
max_max_bet,14400,32.68125,31.982916666666664,252.3
max_max_bet,14450,32.75625,32.24791666666667,252.6
max_max_bet,14500,32.775,31.70416666666667,252.7
max_max_bet,14550,32.7875,31.73333333333333,253.3
max_max_bet,14600,32.7625,31.51,253.2
max_max_bet,14650,32.7875,31.925,253.4
max_max_bet,14700,32.8,32.245,253.7
max_max_bet,14750,32.7375,31.625833333333333,253.5
max_max_bet,14800,32.71875,31.47791666666667,253.2
max_max_bet,14850,32.7,31.376666666666672,253.4
max_max_bet,14900,32.7125,31.433333333333337,253.9
max_max_bet,14950,32.7625,30.990000000000002,253.9
max_max_bet,15000,32.79375,30.620416666666664,254.2
max_max_bet,15050,32.8,30.850833333333334,255.0
max_max_bet,15100,32.7625,30.972500000000004,254.8
max_max_bet,15150,32.725,30.79583333333333,254.6
max_max_bet,15200,32.68125,30.32208333333333,254.7
max_max_bet,15250,32.65,29.910833333333336,254.9
max_max_bet,15300,32.6625,30.008333333333333,254.8
max_max_bet,15350,32.65625,30.23208333333334,255.2
max_max_bet,15400,32.70625,30.47625,255.4
max_max_bet,15450,32.6875,30.026666666666664,255.0
max_max_bet,15500,32.7,29.66583333333333,255.0
max_max_bet,15550,32.6875,29.910000000000004,254.9
max_max_bet,15600,32.7125,29.876666666666665,255.4
max_max_bet,15650,32.7125,29.956666666666667,255.5
max_max_bet,15700,32.76875,29.804583333333333,255.9
max_max_bet,15750,32.78125,30.063750000000006,256.7
max_max_bet,15800,32.775,29.251666666666672,257.0
max_max_bet,15850,32.7375,29.086666666666666,257.2
max_max_bet,15900,32.69375,29.073749999999997,257.2
max_max_bet,15950,32.70625,28.83625,257.2
max_max_bet,16000,32.69375,29.07708333333333,257.7
max_max_bet,16050,32.7,28.482499999999998,258.1
max_max_bet,16100,32.69375,28.33125,258.4
max_max_bet,16150,32.675,28.238333333333333,258.0
max_max_bet,16200,32.65625,28.723750000000003,257.8
max_max_bet,16250,32.63125,28.914583333333333,257.8
max_max_bet,16300,32.675,28.810833333333335,258.7
max_max_bet,16350,32.70625,29.237083333333338,259.1
max_max_bet,16400,32.75,29.167499999999997,259.4
max_max_bet,16450,32.78125,29.428749999999997,260.1
max_max_bet,16500,32.7875,29.482499999999998,260.6
max_max_bet,16550,32.69375,29.120416666666664,259.6
max_max_bet,16600,32.7,28.643333333333334,259.8
max_max_bet,16650,32.7125,28.805,259.8
max_max_bet,16700,32.7125,28.51666666666667,259.9
max_max_bet,16750,32.725,28.265833333333337,260.7
max_max_bet,16800,32.75625,28.62708333333333,261.4
max_max_bet,16850,32.775,28.785833333333336,261.6
max_max_bet,16900,32.7875,28.451666666666664,262.2
max_max_bet,16950,32.7875,28.550833333333333,262.2
max_max_bet,17000,32.8,28.561666666666667,262.5
max_max_bet,17050,32.8875,28.814166666666665,263.4
max_max_bet,17100,32.85,28.814166666666665,263.6
max_max_bet,17150,32.89375,28.79541666666667,263.4
max_max_bet,17200,32.88125,28.804583333333333,262.9
max_max_bet,17250,32.89375,28.927083333333332,263.6
max_max_bet,17300,32.81875,28.429583333333333,262.9
max_max_bet,17350,32.775,28.717499999999994,262.4
max_max_bet,17400,32.73125,28.473750000000003,262.3
max_max_bet,17450,32.7,28.044166666666666,261.9
max_max_bet,17500,32.725,27.945,262.3
max_max_bet,17550,32.75,27.831666666666667,262.4
max_max_bet,17600,32.725,27.54083333333333,263.0
max_max_bet,17650,32.6875,27.081666666666667,262.6
max_max_bet,17700,32.6375,27.284999999999997,262.4
max_max_bet,17750,32.5625,27.197499999999998,262.5
max_max_bet,17800,32.59375,27.342083333333328,263.0
max_max_bet,17850,32.58125,27.390416666666663,263.2
max_max_bet,17900,32.5875,26.799166666666668,263.3
max_max_bet,17950,32.5875,27.189166666666672,263.6
max_max_bet,18000,32.5625,27.4775,263.6
max_max_bet,18050,32.54375,27.252916666666664,263.6
max_max_bet,18100,32.54375,27.30958333333333,263.6
max_max_bet,18150,32.575,27.1775,263.8
max_max_bet,18200,32.5375,27.123333333333335,263.0
max_max_bet,18250,32.49375,27.194583333333334,262.9
max_max_bet,18300,32.49375,27.08291666666667,262.9
max_max_bet,18350,32.50625,27.198749999999997,263.4
max_max_bet,18400,32.5125,27.5375,263.2
max_max_bet,18450,32.51875,27.89875,263.3
max_max_bet,18500,32.46875,28.316249999999997,262.8
max_max_bet,18550,32.44375,27.958750000000002,262.6
max_max_bet,18600,32.40625,27.403749999999995,262.2
max_max_bet,18650,32.40625,27.324583333333333,262.4
max_max_bet,18700,32.41875,28.18458333333333,262.9
max_max_bet,18750,32.4125,28.455833333333334,263.6
max_max_bet,18800,32.3625,28.11083333333333,262.6
max_max_bet,18850,32.3125,27.4475,262.0
max_max_bet,18900,32.3,27.610833333333336,262.1
max_max_bet,18950,32.34375,27.461249999999996,262.5
max_max_bet,19000,32.3375,27.95416666666667,262.6
max_max_bet,19050,32.35625,28.474583333333335,263.0
max_max_bet,19100,32.29375,28.31791666666666,262.5
max_max_bet,19150,32.31875,28.720416666666665,262.6
max_max_bet,19200,32.3125,28.070000000000004,262.2
max_max_bet,19250,32.33125,28.080416666666668,261.9
max_max_bet,19300,32.28125,28.105416666666663,260.6
max_max_bet,19350,32.26875,27.58958333333333,260.3
max_max_bet,19400,32.26875,27.35375,259.9
max_max_bet,19450,32.26875,27.066249999999997,260.2
max_max_bet,19500,32.24375,26.921249999999997,260.2
max_max_bet,19550,32.24375,26.577916666666663,260.0
max_max_bet,19600,32.2375,26.057499999999997,260.3
max_max_bet,19650,32.225,26.055,260.8
max_max_bet,19700,32.19375,25.80625,260.4
max_max_bet,19750,32.15625,25.635416666666664,260.1
max_max_bet,19800,32.13125,24.890416666666663,259.7
max_max_bet,19850,32.15625,25.433749999999996,260.0
max_max_bet,19900,32.1125,25.848333333333336,259.9
max_max_bet,19950,32.09375,26.164583333333333,259.4
max_max_bet,20000,32.05,26.630833333333335,259.5
max_max_clos,0,0.0,0.0,0.0
max_max_clos,50,1.8125,0.9066666666666666,7.2
max_max_clos,100,3.575,1.4158333333333335,19.9
max_max_clos,150,5.25,1.5675000000000003,31.7
max_max_clos,200,6.3625,1.3733333333333335,39.0
max_max_clos,250,7.26875,1.33375,45.0
max_max_clos,300,7.9,1.4666666666666666,47.9
max_max_clos,350,8.48125,1.6279166666666665,50.9
max_max_clos,400,8.975,1.6941666666666666,53.5
max_max_clos,450,9.39375,1.8995833333333334,56.6
max_max_clos,500,9.7,1.959166666666667,59.5
max_max_clos,550,10.075,2.111666666666667,61.8
max_max_clos,600,10.39375,2.5320833333333335,63.7
max_max_clos,650,10.7,2.8525,66.1
max_max_clos,700,11.08125,3.159583333333333,67.9
max_max_clos,750,11.3125,3.581666666666667,70.0
max_max_clos,800,11.53125,3.9020833333333327,72.0
max_max_clos,850,11.75,4.339166666666667,73.4
max_max_clos,900,11.91875,4.6362499999999995,75.7
max_max_clos,950,11.99375,4.79875,76.7
max_max_clos,1000,12.075,4.969166666666667,77.5
max_max_clos,1050,12.175,5.2175,78.0
max_max_clos,1100,12.28125,5.284583333333335,78.1
max_max_clos,1150,12.39375,5.452916666666667,79.1
max_max_clos,1200,12.46875,5.282916666666667,79.0
max_max_clos,1250,12.575,5.354166666666666,80.1
max_max_clos,1300,12.6625,5.385,80.4
max_max_clos,1350,12.7,5.356666666666667,80.1
max_max_clos,1400,12.74375,5.327916666666667,80.4
max_max_clos,1450,12.8,5.3,81.0
max_max_clos,1500,12.9,5.503333333333333,81.8
max_max_clos,1550,12.99375,5.59625,82.0
max_max_clos,1600,13.09375,5.7404166666666665,82.3
max_max_clos,1650,13.19375,5.93625,83.0
max_max_clos,1700,13.275,6.200833333333334,83.8
max_max_clos,1750,13.34375,6.252916666666666,84.7
max_max_clos,1800,13.4625,6.575833333333334,85.9
max_max_clos,1850,13.51875,6.786250000000001,85.9
max_max_clos,1900,13.65625,7.282083333333333,87.0
max_max_clos,1950,13.7625,7.530833333333332,87.5
max_max_clos,2000,13.85,7.647499999999999,87.7
max_max_clos,2050,13.93125,8.187083333333334,88.7
max_max_clos,2100,14.06875,8.819583333333332,90.3
max_max_clos,2150,14.14375,9.077916666666665,90.7
max_max_clos,2200,14.225,9.490833333333335,91.3
max_max_clos,2250,14.3375,9.513333333333332,92.0
max_max_clos,2300,14.4375,9.491666666666667,92.2
max_max_clos,2350,14.5375,9.586666666666664,92.7
max_max_clos,2400,14.64375,9.67125,93.4
max_max_clos,2450,14.7,9.685,93.8
max_max_clos,2500,14.75625,9.637083333333333,94.0
max_max_clos,2550,14.81875,9.595416666666667,95.0
max_max_clos,2600,14.91875,9.92625,96.1
max_max_clos,2650,15.00625,10.285416666666666,96.8
max_max_clos,2700,15.075,10.369166666666668,97.3
max_max_clos,2750,15.14375,10.262916666666666,98.0
max_max_clos,2800,15.21875,10.335416666666665,98.9
max_max_clos,2850,15.30625,10.589583333333332,99.8
max_max_clos,2900,15.4,10.520833333333334,100.1
max_max_clos,2950,15.45625,10.717083333333333,100.7
max_max_clos,3000,15.55,10.831666666666667,101.6
max_max_clos,3050,15.65625,10.807083333333335,102.6
max_max_clos,3100,15.73125,10.832916666666668,103.2
max_max_clos,3150,15.8375,11.434166666666666,105.1
max_max_clos,3200,15.95625,11.644583333333333,105.7
max_max_clos,3250,16.0375,11.855833333333333,106.7
max_max_clos,3300,16.1125,12.128333333333334,107.1
max_max_clos,3350,16.19375,12.248749999999998,107.9
max_max_clos,3400,16.33125,12.562916666666666,108.8
max_max_clos,3450,16.4125,12.811666666666667,109.7
max_max_clos,3500,16.475,13.4325,110.4
max_max_clos,3550,16.55625,13.602916666666667,111.0
max_max_clos,3600,16.64375,13.727083333333335,112.3
max_max_clos,3650,16.725,14.010833333333332,113.0
max_max_clos,3700,16.8,13.825,113.2
max_max_clos,3750,16.91875,13.855416666666667,114.0
max_max_clos,3800,16.99375,14.095416666666669,115.3
max_max_clos,3850,17.10625,14.23375,116.5
max_max_clos,3900,17.16875,14.32375,116.8
max_max_clos,3950,17.2125,14.085833333333332,117.0
max_max_clos,4000,17.325,14.365833333333333,118.1
max_max_clos,4050,17.4,14.257499999999999,119.0
max_max_clos,4100,17.4875,14.553333333333333,120.1
max_max_clos,4150,17.5875,14.644166666666667,121.0
max_max_clos,4200,17.66875,14.77625,121.1
max_max_clos,4250,17.7625,14.954166666666666,122.3
max_max_clos,4300,17.8625,15.031666666666666,122.9
max_max_clos,4350,17.925,15.005,123.5
max_max_clos,4400,17.9625,15.30583333333333,123.7
max_max_clos,4450,18.0875,15.235833333333336,125.1
max_max_clos,4500,18.15625,14.969583333333336,125.6
max_max_clos,4550,18.21875,14.92125,126.5
max_max_clos,4600,18.275,15.015,127.1
max_max_clos,4650,18.33125,15.007916666666665,128.1
max_max_clos,4700,18.4,15.242499999999998,128.7
max_max_clos,4750,18.43125,15.084583333333336,128.7
max_max_clos,4800,18.5,14.99,128.9
max_max_clos,4850,18.5625,14.686666666666667,129.0
max_max_clos,4900,18.65625,14.927916666666667,130.4
max_max_clos,4950,18.71875,14.72875,130.9
max_max_clos,5000,18.73125,14.672083333333337,131.3
max_max_clos,5050,18.8375,14.59,132.4
max_max_clos,5100,18.90625,14.672083333333333,132.9
max_max_clos,5150,18.96875,14.795416666666668,133.4
max_max_clos,5200,19.04375,14.892083333333336,134.5
max_max_clos,5250,19.13125,15.415416666666667,135.7
max_max_clos,5300,19.2125,15.576666666666668,136.4
max_max_clos,5350,19.28125,15.807083333333335,137.3
max_max_clos,5400,19.375,16.114166666666666,138.3
max_max_clos,5450,19.4,16.43333333333333,138.8
max_max_clos,5500,19.4875,16.41,140.1
max_max_clos,5550,19.55625,16.439583333333335,139.9
max_max_clos,5600,19.65,17.012500000000003,140.7
max_max_clos,5650,19.7,16.81416666666667,141.5
max_max_clos,5700,19.78125,17.197083333333335,142.4
max_max_clos,5750,19.80625,17.61375,142.4
max_max_clos,5800,19.86875,17.36625,143.1
max_max_clos,5850,19.94375,17.860416666666666,143.8
max_max_clos,5900,20.0125,18.011666666666663,144.4
max_max_clos,5950,20.06875,18.465416666666666,144.9
max_max_clos,6000,20.125,18.3175,145.2
max_max_clos,6050,20.1625,18.571666666666665,145.6
max_max_clos,6100,20.23125,18.852916666666665,146.2
max_max_clos,6150,20.25,18.94333333333333,146.7
max_max_clos,6200,20.275,19.073333333333334,147.0
max_max_clos,6250,20.2875,19.1125,147.7
max_max_clos,6300,20.35625,19.36958333333333,148.3
max_max_clos,6350,20.39375,19.16625,149.1
max_max_clos,6400,20.4125,19.09,149.5
max_max_clos,6450,20.43125,19.01375,149.7
max_max_clos,6500,20.525,19.648333333333333,150.6
max_max_clos,6550,20.59375,19.929583333333333,151.1
max_max_clos,6600,20.65625,20.00041666666667,151.5
max_max_clos,6650,20.66875,19.986250000000002,151.4
max_max_clos,6700,20.7125,19.966666666666665,152.0
max_max_clos,6750,20.73125,20.02875,152.8
max_max_clos,6800,20.775,20.350833333333334,153.3
max_max_clos,6850,20.7625,20.185,152.9
max_max_clos,6900,20.8375,20.293333333333333,153.5
max_max_clos,6950,20.85625,19.78291666666667,153.0
max_max_clos,7000,20.8375,19.631666666666668,152.7
max_max_clos,7050,20.8875,19.67666666666667,153.2
max_max_clos,7100,20.94375,19.69625,153.9
max_max_clos,7150,20.96875,19.331249999999997,154.1
max_max_clos,7200,21.03125,19.462083333333332,154.5
max_max_clos,7250,21.04375,19.427083333333332,154.5
max_max_clos,7300,21.1125,19.635833333333334,155.3
max_max_clos,7350,21.1625,19.9525,155.2
max_max_clos,7400,21.19375,19.57875,155.2
max_max_clos,7450,21.2375,19.615,155.7
max_max_clos,7500,21.2875,19.4525,155.3
max_max_clos,7550,21.30625,19.292916666666667,155.4
max_max_clos,7600,21.3375,19.430833333333332,155.8
max_max_clos,7650,21.34375,19.47375,155.8
max_max_clos,7700,21.375,19.417499999999997,156.1
max_max_clos,7750,21.39375,19.340416666666663,156.7
max_max_clos,7800,21.4125,19.671666666666667,156.9
max_max_clos,7850,21.45,19.4,157.4
max_max_clos,7900,21.46875,19.66625,157.5
max_max_clos,7950,21.49375,19.438750000000002,157.7
max_max_clos,8000,21.50625,19.519583333333337,157.9
max_max_clos,8050,21.50625,19.346250000000005,157.8
max_max_clos,8100,21.55625,19.137916666666666,158.4
max_max_clos,8150,21.58125,19.235416666666666,158.5
max_max_clos,8200,21.6125,19.220000000000002,158.6
max_max_clos,8250,21.61875,18.90375,158.5
max_max_clos,8300,21.65,18.6825,158.2
max_max_clos,8350,21.6875,19.195,158.3
max_max_clos,8400,21.71875,19.334583333333335,158.8
max_max_clos,8450,21.7125,19.601666666666667,158.7
max_max_clos,8500,21.7625,19.802500000000002,158.8
max_max_clos,8550,21.7875,19.899166666666666,159.0
max_max_clos,8600,21.80625,20.09875,159.9
max_max_clos,8650,21.81875,20.24875,160.1
max_max_clos,8700,21.8125,19.923333333333332,160.3
max_max_clos,8750,21.85,20.334166666666665,160.8
max_max_clos,8800,21.84375,20.04041666666667,161.0
max_max_clos,8850,21.825,19.6025,161.0
max_max_clos,8900,21.825,19.640833333333333,161.2
max_max_clos,8950,21.875,19.818333333333335,161.5
max_max_clos,9000,21.8625,19.626666666666665,161.9
max_max_clos,9050,21.89375,19.838749999999997,162.2
max_max_clos,9100,21.9,19.792499999999997,162.2
max_max_clos,9150,21.94375,19.61541666666667,163.3
max_max_clos,9200,21.95,19.568333333333335,163.4
max_max_clos,9250,21.9625,19.57916666666667,163.6
max_max_clos,9300,21.99375,19.855416666666667,163.6
max_max_clos,9350,22.03125,19.989583333333336,164.6
max_max_clos,9400,22.0625,20.401666666666667,165.0
max_max_clos,9450,22.05,20.27,165.5
max_max_clos,9500,22.0875,20.121666666666666,166.3
max_max_clos,9550,22.14375,20.317083333333336,166.2
max_max_clos,9600,22.20625,20.69125,166.9
max_max_clos,9650,22.20625,20.69125,167.1
max_max_clos,9700,22.24375,20.90791666666667,167.4
max_max_clos,9750,22.2625,20.9775,167.6
max_max_clos,9800,22.275,21.441666666666663,167.7
max_max_clos,9850,22.3125,21.53,167.9
max_max_clos,9900,22.33125,21.607916666666668,168.1
max_max_clos,9950,22.34375,21.797916666666666,168.4
max_max_clos,10000,22.3625,21.642500000000002,168.3
max_max_clos,10050,22.825,19.675000000000004,169.7
max_max_clos,10100,23.31875,19.122083333333332,173.3
max_max_clos,10150,23.85,19.048333333333332,177.0
max_max_clos,10200,24.425,18.680833333333332,181.6
max_max_clos,10250,24.8625,18.653333333333332,185.6
max_max_clos,10300,25.325,18.031666666666666,190.3
max_max_clos,10350,25.8,18.693333333333335,194.7
max_max_clos,10400,26.23125,19.564583333333335,198.5
max_max_clos,10450,26.54375,19.151249999999997,200.7
max_max_clos,10500,26.9375,19.1525,203.1
max_max_clos,10550,27.3,19.61416666666667,206.1
max_max_clos,10600,27.6,20.208333333333332,208.4
max_max_clos,10650,27.91875,20.21125,210.8
max_max_clos,10700,28.24375,20.81041666666667,214.6
max_max_clos,10750,28.55,20.401666666666664,217.2
max_max_clos,10800,28.7625,21.2,219.5
max_max_clos,10850,28.8875,21.594166666666666,220.3
max_max_clos,10900,29.025,21.291666666666668,221.1
max_max_clos,10950,29.19375,21.41375,221.7
max_max_clos,11000,29.35,21.985833333333336,223.1
max_max_clos,11050,29.4875,22.316666666666666,223.4
max_max_clos,11100,29.65,22.724166666666665,224.8
max_max_clos,11150,29.7875,22.890833333333333,225.8
max_max_clos,11200,29.8625,23.307499999999997,226.2
max_max_clos,11250,29.975,23.618333333333332,226.6
max_max_clos,11300,30.10625,24.454583333333332,228.1
max_max_clos,11350,30.1875,24.505000000000003,228.5
max_max_clos,11400,30.2125,24.863333333333333,229.1
max_max_clos,11450,30.3,24.904999999999998,229.8
max_max_clos,11500,30.35,24.561666666666664,230.2
max_max_clos,11550,30.38125,24.35125,230.4
max_max_clos,11600,30.475,24.796666666666667,230.4
max_max_clos,11650,30.54375,25.05291666666667,231.2
max_max_clos,11700,30.64375,25.990416666666665,231.5
max_max_clos,11750,30.68125,25.736249999999995,231.6
max_max_clos,11800,30.78125,25.62375,232.8
max_max_clos,11850,30.88125,25.670416666666664,233.7
max_max_clos,11900,30.95625,26.087083333333332,234.0
max_max_clos,11950,31.0125,26.825833333333332,234.2
max_max_clos,12000,31.10625,25.987083333333334,234.4
max_max_clos,12050,31.19375,26.28125,235.6
max_max_clos,12100,31.26875,27.044583333333332,235.9
max_max_clos,12150,31.35625,26.88625,236.3
max_max_clos,12200,31.50625,27.382083333333334,238.2
max_max_clos,12250,31.56875,27.428749999999997,238.8
max_max_clos,12300,31.6125,26.909166666666664,239.2
max_max_clos,12350,31.76875,27.980416666666667,240.3
max_max_clos,12400,31.81875,27.800416666666667,240.2
max_max_clos,12450,31.84375,27.28458333333333,240.4
max_max_clos,12500,31.9,26.949166666666667,241.1
max_max_clos,12550,32.00625,27.33041666666666,241.5
max_max_clos,12600,32.0875,28.50666666666667,242.6
max_max_clos,12650,32.10625,28.967083333333335,242.8
max_max_clos,12700,32.16875,28.677083333333332,243.0
max_max_clos,12750,32.2,29.160833333333336,243.4
max_max_clos,12800,32.325,29.20333333333333,244.5
max_max_clos,12850,32.35625,29.223750000000003,244.6
max_max_clos,12900,32.4375,28.934166666666663,244.7
max_max_clos,12950,32.4625,28.7875,244.9
max_max_clos,13000,32.5,28.66583333333333,245.1
max_max_clos,13050,32.51875,29.260416666666668,245.3
max_max_clos,13100,32.6375,29.429166666666667,246.2
max_max_clos,13150,32.675,28.994999999999997,246.9
max_max_clos,13200,32.675,28.35333333333333,246.9
max_max_clos,13250,32.7875,28.28,248.2
max_max_clos,13300,32.80625,27.86875,248.7
max_max_clos,13350,32.7875,27.67833333333333,247.9
max_max_clos,13400,32.8375,28.29583333333333,248.2
max_max_clos,13450,32.8875,28.0225,249.1
max_max_clos,13500,32.9625,28.416666666666668,249.8
max_max_clos,13550,32.93125,28.575416666666666,249.3
max_max_clos,13600,32.9875,28.479166666666668,250.1
max_max_clos,13650,33.00625,28.826250000000005,250.9
max_max_clos,13700,33.0125,28.490000000000002,250.9
max_max_clos,13750,33.03125,28.35375,250.8
max_max_clos,13800,33.05625,28.83375,250.4
max_max_clos,13850,33.05625,28.348750000000003,249.8
max_max_clos,13900,33.04375,27.71458333333333,249.6
max_max_clos,13950,33.05,28.17166666666667,249.9
max_max_clos,14000,33.08125,28.70791666666667,250.8
max_max_clos,14050,33.125,28.94666666666667,251.5
max_max_clos,14100,33.15,28.669166666666673,251.3
max_max_clos,14150,33.125,28.43416666666667,251.3
max_max_clos,14200,33.1125,28.41166666666667,251.2
max_max_clos,14250,33.15,28.27833333333333,251.3
max_max_clos,14300,33.14375,28.147083333333335,251.0
max_max_clos,14350,33.15,28.060833333333328,251.2
max_max_clos,14400,33.175,27.6175,252.1
max_max_clos,14450,33.225,28.031666666666666,252.6
max_max_clos,14500,33.225,28.044999999999998,252.4
max_max_clos,14550,33.2375,28.256666666666668,252.8
max_max_clos,14600,33.275,27.863333333333333,252.5
max_max_clos,14650,33.3125,27.38583333333333,252.7
max_max_clos,14700,33.3,27.439999999999998,252.0
max_max_clos,14750,33.29375,27.252916666666664,251.8
max_max_clos,14800,33.36875,27.621249999999996,252.5
max_max_clos,14850,33.325,27.13416666666667,251.7
max_max_clos,14900,33.31875,26.827916666666663,251.7
max_max_clos,14950,33.325,27.326666666666664,251.6
max_max_clos,15000,33.28125,26.760416666666664,251.0
max_max_clos,15050,33.3,26.561666666666667,251.5
max_max_clos,15100,33.26875,26.710416666666667,250.7
max_max_clos,15150,33.2875,26.780833333333334,250.9
max_max_clos,15200,33.2375,26.4275,250.7
max_max_clos,15250,33.25,26.675,251.0
max_max_clos,15300,33.25625,26.897083333333335,251.3
max_max_clos,15350,33.3,26.993333333333332,251.9
max_max_clos,15400,33.3125,26.8825,251.7
max_max_clos,15450,33.3375,27.0125,252.2
max_max_clos,15500,33.3125,26.678333333333335,252.4
max_max_clos,15550,33.3,27.064166666666665,252.1
max_max_clos,15600,33.28125,26.449583333333333,251.6
max_max_clos,15650,33.275,26.15833333333333,251.3
max_max_clos,15700,33.29375,26.149583333333332,251.7
max_max_clos,15750,33.2875,26.126666666666665,251.8
max_max_clos,15800,33.2625,25.825833333333332,251.7
max_max_clos,15850,33.20625,25.290416666666665,251.5
max_max_clos,15900,33.1625,25.07166666666667,251.7
max_max_clos,15950,33.1375,25.214166666666667,251.8
max_max_clos,16000,33.19375,25.76458333333333,252.6
max_max_clos,16050,33.15,26.051666666666666,252.0
max_max_clos,16100,33.09375,25.857083333333332,251.3
max_max_clos,16150,33.10625,25.80625,251.5
max_max_clos,16200,33.08125,25.671250000000004,251.4
max_max_clos,16250,33.0375,25.410000000000004,250.7
max_max_clos,16300,33.0375,25.263333333333335,250.7
max_max_clos,16350,33.025,24.929166666666667,250.2
max_max_clos,16400,33.00625,24.866249999999997,250.1
max_max_clos,16450,32.9875,24.98,250.6
max_max_clos,16500,32.94375,24.62375,250.3
max_max_clos,16550,32.96875,24.938750000000002,251.0
max_max_clos,16600,32.98125,24.845416666666665,250.9
max_max_clos,16650,32.9875,24.611666666666665,250.9
max_max_clos,16700,33.0125,24.591666666666665,251.3
max_max_clos,16750,33.0375,24.4925,251.3
max_max_clos,16800,32.99375,24.23375,250.7
max_max_clos,16850,32.95625,24.149583333333332,251.1
max_max_clos,16900,32.925,23.904166666666665,250.3
max_max_clos,16950,32.9625,23.618333333333332,250.7
max_max_clos,17000,32.98125,23.662916666666668,251.0
max_max_clos,17050,32.91875,23.579583333333336,250.3
max_max_clos,17100,32.8875,23.415,249.7
max_max_clos,17150,32.90625,23.374583333333334,250.1
max_max_clos,17200,32.875,23.221666666666668,249.6
max_max_clos,17250,32.88125,23.01458333333333,249.5
max_max_clos,17300,32.8625,23.649166666666666,249.3
max_max_clos,17350,32.8875,23.694166666666668,250.0
max_max_clos,17400,32.9,23.45666666666667,249.8
max_max_clos,17450,32.85625,23.149583333333336,249.8
max_max_clos,17500,32.86875,22.739583333333336,250.1
max_max_clos,17550,32.88125,22.747083333333332,249.9
max_max_clos,17600,32.8625,22.8375,249.7
max_max_clos,17650,32.825,22.465833333333332,248.9
max_max_clos,17700,32.81875,22.16541666666667,248.9
max_max_clos,17750,32.76875,21.567083333333336,248.6
max_max_clos,17800,32.7625,21.494166666666665,248.5
max_max_clos,17850,32.675,21.393333333333334,247.6
max_max_clos,17900,32.625,20.8225,247.7
max_max_clos,17950,32.59375,20.73875,247.5
max_max_clos,18000,32.60625,20.577083333333334,247.3
max_max_clos,18050,32.58125,20.554583333333333,247.1
max_max_clos,18100,32.59375,20.607083333333332,247.4
max_max_clos,18150,32.575,20.495,247.5
max_max_clos,18200,32.55,20.253333333333337,247.3
max_max_clos,18250,32.525,20.470833333333335,247.0
max_max_clos,18300,32.53125,20.552916666666665,247.4
max_max_clos,18350,32.5625,20.16583333333333,247.7
max_max_clos,18400,32.56875,20.327083333333334,247.9
max_max_clos,18450,32.53125,20.14541666666667,247.5
max_max_clos,18500,32.5125,20.37,247.6
max_max_clos,18550,32.475,20.235833333333332,247.4
max_max_clos,18600,32.45,20.451666666666664,247.7
max_max_clos,18650,32.44375,20.482916666666664,247.4
max_max_clos,18700,32.44375,20.37708333333334,247.4
max_max_clos,18750,32.4125,20.380833333333335,246.9
max_max_clos,18800,32.4375,20.54,247.5
max_max_clos,18850,32.4125,20.355,247.5
max_max_clos,18900,32.4,20.669999999999998,247.6
max_max_clos,18950,32.39375,20.80291666666667,247.5
max_max_clos,19000,32.3625,20.80166666666667,246.6
max_max_clos,19050,32.38125,21.127083333333335,246.7
max_max_clos,19100,32.375,21.15083333333333,246.5
max_max_clos,19150,32.3375,20.7075,246.1
max_max_clos,19200,32.3375,20.46583333333333,245.9
max_max_clos,19250,32.375,20.535000000000004,246.2
max_max_clos,19300,32.34375,20.58625,245.6
max_max_clos,19350,32.30625,20.447916666666664,245.3
max_max_clos,19400,32.2625,20.223333333333333,245.1
max_max_clos,19450,32.26875,20.015416666666667,245.0
max_max_clos,19500,32.2625,19.945833333333333,245.1
max_max_clos,19550,32.275,19.983333333333334,245.4
max_max_clos,19600,32.24375,20.36875,245.2
max_max_clos,19650,32.2125,19.778333333333332,244.8
max_max_clos,19700,32.175,19.951666666666664,244.6
max_max_clos,19750,32.175,20.125000000000004,244.8
max_max_clos,19800,32.14375,20.07375,244.2
max_max_clos,19850,32.125,20.015833333333337,243.8
max_max_clos,19900,32.09375,19.878750000000004,243.4
max_max_clos,19950,32.05625,19.49458333333333,242.9
max_max_clos,20000,32.04375,19.451249999999998,243.0
max_var_cons,0,0.0,0.0,0.0
max_var_cons,50,1.625,0.5966666666666668,6.3
max_var_cons,100,3.50625,1.3270833333333334,18.5
max_var_cons,150,5.35625,1.6120833333333333,30.8
max_var_cons,200,6.575,1.3325,39.5
max_var_cons,250,7.4,1.5133333333333332,44.6
max_var_cons,300,8.11875,1.8004166666666666,48.7
max_var_cons,350,8.6625,1.8391666666666666,52.4
max_var_cons,400,9.29375,2.135416666666667,56.1
max_var_cons,450,9.7125,2.3499999999999996,60.0
max_var_cons,500,10.125,2.540833333333333,62.0
max_var_cons,550,10.50625,2.6662500000000002,65.4
max_var_cons,600,10.9,2.9475,69.0
max_var_cons,650,11.2,3.2825,70.8
max_var_cons,700,11.46875,3.5245833333333336,72.6
max_var_cons,750,11.64375,3.862916666666666,73.8
max_var_cons,800,11.83125,4.11625,74.6
max_var_cons,850,12.03125,4.307916666666666,76.2
max_var_cons,900,12.2125,4.6083333333333325,78.2
max_var_cons,950,12.2625,4.64,79.4
