Iteration,DG_CLA_mean,DG_CLA_var,CSA_mean,CSA_var,CLA_mean,CLA_var,DSA_mean,DSA_var
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0774255952380875,0.03330896990740425,0.00151785714285625,0.00017814625850315826,0.00229166666666875,0.0003958333333339724,0.08586309523806876,0.016525273998472582
100,0.22980847277715624,0.04816197083650453,0.035778524719606866,0.003086217962892462,0.01689866465770375,0.0015843678534540287,0.34698755237810003,0.024376156639411967
150,0.32362048769937063,0.03599669855034747,0.06529012948018187,0.003951189370232057,0.04057827962087,0.001892844684438207,0.5187509275693876,0.014345089640935116
200,0.3878178010714369,0.03169275863499338,0.11190448754967999,0.005217907660428181,0.06902964802220313,0.003085088864956171,0.617267781342975,0.007831425493840256
250,0.4365082685959231,0.02551132573956761,0.15081396152373752,0.005154392168646336,0.09305376182838876,0.0038105305443272572,0.6793681778489751,0.004701004002716727
300,0.4751823951319832,0.02186207923670492,0.18192580259303875,0.005328784664172248,0.11293477681127875,0.0037565367270558313,0.72364288260505,0.0036904622317804866
350,0.5066684561122813,0.017631754370447797,0.21153615481791874,0.005718870311826089,0.13259790132544125,0.0031765066634462146,0.7575142966772875,0.0028304280004608274
400,0.5277111349126062,0.016247586589801473,0.24680406582193626,0.007692290103370823,0.15308029669014686,0.003253036473254701,0.7862915699089312,0.002068145662553675
450,0.5486314726349375,0.015773226206452114,0.2890320000427419,0.008714599771530012,0.17684995417299934,0.003482444050561477,0.8101116436062499,0.0019593734163016307
500,0.567088603803275,0.015571593649683394,0.34431885267404994,0.008784923960472415,0.2085358474217625,0.0044931920716133646,0.8305235019270313,0.002066598684628869
550,0.5869084605398375,0.014368733355587828,0.3927857142857126,0.009000918367347495,0.232875,0.005076166666666665,0.8570547929673937,0.002819248375625646
600,0.6005986990457,0.014419161033546743,0.4313750000000001,0.008198500000000006,0.26375000000000004,0.0056863333333333314,0.8875860387643186,0.003221934825508181
650,0.6174778045923375,0.013392919868462356,0.4636250000000001,0.008573833333333324,0.280625,0.005727500000000001,0.9160229068079312,0.002762782452615689
700,0.6348196522001187,0.01321578688702676,0.4885000000000001,0.007645999999999999,0.300125,0.005593166666666661,0.9424323891364874,0.0020837177634715326
750,0.6502722644132,0.013104305713236642,0.5116250000000001,0.007435499999999975,0.315625,0.005118833333333339,0.9596905824829935,0.0012077678184582413
800,0.6693918809243813,0.013239912080315521,0.5365,0.007268333333333281,0.330375,0.005464166666666676,0.97075,0.0008339999999999512
850,0.6892227737173062,0.013094047846627396,0.558625,0.007521833333333307,0.33862499999999995,0.005566499999999997,0.979375,0.0004671666666667207
900,0.710230617412725,0.01334281956861708,0.5796250000000001,0.007657166666666665,0.341625,0.00661683333333333,0.98275,0.0003779999999999716
950,0.7249306263025563,0.012903709839168784,0.5855,0.007424999999999955,0.356625,0.0072031666666666685,0.9826250000000002,0.00039849999999995363
1000,0.7365129993486751,0.012376479648690307,0.597875,0.007350166666666644,0.364375,0.007258833333333338,0.98375,0.0004209999999999663
1050,0.7459515306122441,0.012114110578925726,0.614875,0.008666499999999994,0.37225,0.0065313333333333395,0.984875,0.0004584999999999913
1100,0.757,0.012227666666666677,0.63275,0.0069963333333333865,0.37725,0.006406666666666662,0.9845,0.0005306666666666733
1150,0.76225,0.012068000000000035,0.6481250000000001,0.006599166666666665,0.387625,0.006129166666666661,0.984625,0.0005801666666666823
1200,0.76875,0.012400333333333293,0.660875,0.006225500000000039,0.396125,0.006761499999999988,0.98425,0.000632666666666637
1250,0.773375,0.011895166666666604,0.66875,0.0060663333333334,0.409,0.0067190000000000106,0.9835,0.0007026666666666989
1300,0.7764999999999999,0.011822333333333324,0.67675,0.006059333333333381,0.41825,0.006352666666666662,0.982125,0.0007878333333333624
1350,0.7795,0.01172999999999996,0.6819999999999999,0.006229333333333375,0.423,0.006527666666666652,0.981625,0.0008655000000000376
1400,0.783375,0.01209950000000004,0.6886249999999999,0.005875500000000026,0.428125,0.0070771666666666795,0.981375,0.0008431666666666497
1450,0.7805,0.011999333333333329,0.6907500000000001,0.006204333333333357,0.426125,0.0079755,0.980125,0.0008495000000000513
1500,0.780875,0.01251583333333334,0.69725,0.006182000000000035,0.430375,0.007891499999999997,0.97975,0.0009210000000000207
1550,0.781125,0.012933833333333313,0.697125,0.0068105000000000075,0.433875,0.008966499999999985,0.979,0.0009089999999999895
