Iteration,DG_CLA_mean,DG_CLA_var,CSA_mean,CSA_var,CLA_mean,CLA_var,DSA_mean,DSA_var
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.14000496031743126,0.06083934791508457,0.006110729548225625,0.0011398095083405464,0.0,0.0,0.102656249999975,0.02324843454741473
100,0.3538879870129569,0.06592812039411303,0.03282679059310188,0.0025435520842381184,0.01313286410979125,0.0008760118751658173,0.3450619172493499,0.024980654683895397
150,0.4953201545348,0.040910315810803885,0.08777112200870688,0.004411996934383452,0.02348144516641937,0.0013189938411439124,0.5117902744883437,0.013607637027375562
200,0.5968398681320124,0.027830105323144408,0.12277212977174187,0.005099321807668887,0.035577376692009374,0.0014105326030548538,0.6139168718122625,0.00828717292450112
250,0.6666170633497125,0.020928196552469545,0.16321283690614066,0.0056596582285863475,0.04711501517574812,0.0014818377431637035,0.6742114369781562,0.0067898100589904855
300,0.7134361755328875,0.01577910582656673,0.2004761701094319,0.005417932756711575,0.05484134270400876,0.0016416927310794218,0.7223041947291624,0.0039110802656309685
350,0.7485809783570312,0.012683950975472749,0.2360170819379631,0.005721217427952995,0.07104424000800626,0.0017467815396501705,0.7559189215201001,0.0028006646356849058
400,0.7759565879627,0.010132415498488308,0.2732670467558943,0.006855532987211717,0.08222227812125812,0.0019775237472005863,0.7827809428287937,0.002029517860761191
450,0.7971539429595375,0.008768439275408067,0.320039721272175,0.008935541386890119,0.09589951484276753,0.0022375406320036943,0.8019316392712437,0.0019210914503478805
500,0.8156125863989875,0.007453852389772042,0.3693111461224187,0.009693417642127635,0.1136586852228569,0.002671384115756176,0.8241315373520999,0.002029558478026795
550,0.8317818531857561,0.006364323610043706,0.418875,0.010758833333333329,0.12276817602040813,0.002635337722780449,0.851195950955575,0.002791640706032415
600,0.8456180487355812,0.005433742373067372,0.4541250000000001,0.009987166666666634,0.13624999999999998,0.0026763333333333326,0.8782944424715563,0.0033584598801949172
650,0.8586926864084188,0.004751644818479796,0.4863750000000001,0.009879499999999994,0.143875,0.0030204999999999997,0.9074414847274624,0.003002366523092827
700,0.8721701940341624,0.004221992752029197,0.502,0.00909566666666665,0.156375,0.003375833333333332,0.9361937591969374,0.0021069497435722197
750,0.8894256051392562,0.003695139201522081,0.523125,0.008842833333333334,0.167125,0.003294500000000001,0.9543311011904748,0.0013035761940194015
800,0.9094010479541376,0.0034328396550611256,0.544625,0.008942166666666663,0.17575000000000002,0.003589999999999999,0.966625,0.0007681666666666824
850,0.9278990735489251,0.002874658429226476,0.560375,0.008141833333333338,0.17975000000000002,0.003418333333333331,0.973375,0.0005601666666666343
900,0.9449606132163,0.002267663814177882,0.5752499999999999,0.008594999999999993,0.18875000000000006,0.003271,0.9774999999999998,0.00045500000000005286
950,0.9589182994497624,0.0016317598270373186,0.58475,0.008252333333333339,0.196625,0.0038055000000000007,0.979625,0.00042316666666670485
1000,0.9685629604608688,0.001108552014785834,0.59975,0.006620333333333323,0.20375,0.0041789999999999996,0.98125,0.00041533333333333645
1050,0.9756521054158126,0.0008893526790844321,0.6043750000000001,0.005217499999999978,0.209375,0.0041375000000000006,0.9825,0.00044766666666661817
1100,0.9799444444444436,0.0006901975308644262,0.617875,0.005244166666666696,0.2145,0.00421366666666667,0.983,0.00047666666666666896
1150,0.9818510638297876,0.0006303008902972587,0.6327499999999999,0.0054323333333333385,0.21825,0.004053000000000003,0.983875,0.0005891666666666612
1200,0.98375,0.0005049999999999717,0.6405,0.005963000000000029,0.2175,0.003767000000000004,0.9840000000000001,0.0006403333333333213
1250,0.9845,0.0005206666666666848,0.6428750000000001,0.006313166666666693,0.22,0.0039060000000000006,0.98325,0.0006786666666666482
1300,0.984375,0.0005651666666666344,0.653625,0.006995166666666672,0.222875,0.0038865000000000015,0.9825,0.0007446666666666838
1350,0.984125,0.0005588333333333395,0.6559999999999999,0.007178000000000011,0.22750000000000006,0.0035706666666666686,0.981,0.0008063333333333371
1400,0.983625,0.0006181666666666649,0.66125,0.007588666666666691,0.235,0.0037756666666666663,0.98025,0.0008213333333333022
1450,0.982625,0.0006574999999999895,0.669125,0.0074105000000000264,0.240375,0.003879833333333328,0.980125,0.0008098333333332638
1500,0.981125,0.0007608333333333779,0.6713749999999999,0.007358166666666695,0.245625,0.004206499999999996,0.97925,0.0008820000000000168
1550,0.98,0.0007963333333333604,0.671125,0.007742166666666671,0.25012500000000004,0.004348166666666669,0.9781249999999998,0.0009605000000000528
1600,0.980125,0.0007351666666665816,0.6745,0.008100333333333294,0.24925,0.0046919999999999965,0.97725,0.0010600000000000754
1650,0.9805,0.0007299999999999923,0.6784999999999999,0.008171666666666683,0.2565,0.003975333333333329,0.97625,0.0010943333333333172
1700,0.98,0.0007610000000000147,0.6846249999999999,0.008204166666666691,0.256625,0.004534499999999995,0.975875,0.0009658333333333738
1750,0.9788749999999998,0.0008011666666666648,0.6867500000000001,0.007827333333333348,0.25962500000000005,0.0038121666666666647,0.9745,0.0009503333333333805
1800,0.978,0.0008633333333334055,0.68275,0.007295000000000045,0.257,0.0036056666666666615,0.9735,0.000958666666666706
1850,0.9767499999999998,0.0009566666666666992,0.6882499999999999,0.007204666666666705,0.25375000000000003,0.0035619999999999953,0.9745,0.0008830000000000619
1900,0.9755,0.001027000000000046,0.6932499999999999,0.006657666666666682,0.253,0.003695333333333329,0.973375,0.000902500000000034
1950,0.975125,0.0011158333333333083,0.6993750000000001,0.0066471666666666354,0.253,0.003922000000000003,0.9732499999999998,0.0008436666666667138
