it,GG_mean,DG_mean,DG_CL_mean,CL_mean,GG_avar,DG_avar,DG_CL_avar,CL_avar,simulation,network_size
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,32.0
3.125,0.0006747159090909375,0.09066592261903439,0.13954241071426873,0.000737847222221875,7.236351556252159e-05,0.019997211869168238,0.061531152708056605,8.460819270203634e-05,4.5,32.0
6.25,0.006248264746038751,0.3422309703270875,0.35466989607611593,0.005416789303374375,0.0004300253685209754,0.025946948620579575,0.06701133500947891,0.00046828723673286894,4.5,32.0
9.375,0.013109272210355623,0.5149462282240562,0.5073587314442166,0.011326529596495,0.0006952103129093839,0.017480072781258054,0.04603256853271974,0.0006144779185161644,4.5,32.0
12.5,0.023135675053533755,0.6233962901802219,0.5969912473004813,0.021447156754257193,0.0009446176778615027,0.008715569391109165,0.030264467216591744,0.0008966270692929084,4.5,32.0
15.625,0.03415865595735344,0.6919194418402375,0.6593381077597937,0.032290948455610306,0.0011286290691549402,0.0044915080777757225,0.021243431884996597,0.001010784648696258,4.5,32.0
18.75,0.04300520204389,0.7387635034559062,0.703430805384275,0.04176700909741501,0.001310061613944904,0.0028531548305013744,0.017628008559075016,0.0011251960465363414,4.5,32.0
21.875,0.05508647908799032,0.7715182532584032,0.7378675359272187,0.050666718720091874,0.0013568125052649481,0.00205330699559417,0.014194703050775814,0.0010347609078835813,4.5,32.0
25.0,0.064448767588005,0.796798343220047,0.76683286039615,0.061251887579868436,0.0013721301571744198,0.0015888413192006062,0.011336817768005946,0.0011230420197128187,4.5,32.0
28.125,0.0728774755836528,0.8172402430897685,0.7894331287929374,0.06796426338290812,0.0013510744813830405,0.0013054834426127187,0.009495915102194078,0.0011909060789610263,4.5,32.0
31.25,0.08212090539485031,0.8337855261927063,0.8066497452263499,0.07834878830524813,0.0013703363832033536,0.0010189664265680134,0.008176616960251851,0.0011237125049802423,4.5,32.0
34.375,0.09227281902116061,0.8467793406349688,0.8219565508216344,0.0860321394018172,0.001372714910410256,0.0008395858541107162,0.007150592312695006,0.0011925952643422563,4.5,32.0
37.5,0.0992651603291172,0.8584611257321499,0.8350908168866435,0.09444531142991373,0.00141535850189029,0.0006945840022658025,0.006134377209888191,0.001158215103749431,4.5,32.0
40.625,0.10749879490063782,0.8678343833320843,0.8472350942135062,0.10211505937043908,0.0014176408980489824,0.0005902050492078944,0.005122597605385462,0.001138630700267919,4.5,32.0
43.75,0.11564846693938531,0.8762470156419218,0.8574547834291814,0.11128915228907718,0.0013644838092349448,0.0005112054589381028,0.004408964729916502,0.0011833796361678443,4.5,32.0
46.875,0.12524610755849158,0.8836634467249155,0.866627933242847,0.11974839524288314,0.0014400660911024791,0.00043397956536568767,0.0038345875170285363,0.0012341145590741912,4.5,32.0
50.0,0.13711580292317377,0.890614948847397,0.8743961567111344,0.12981150469151345,0.001717225856582872,0.0003862232102447284,0.003347433989178258,0.0013292816140619505,4.5,32.0
53.125,0.15004199963490253,0.8973803901076562,0.8812345083354469,0.14237726513829033,0.0018964924512353272,0.0004041516285582606,0.002995732172400223,0.0015343134036675985,4.5,32.0
56.25,0.16471187535431,0.9066514021648093,0.8873962354116344,0.15584169941463408,0.0021250552630493907,0.00055447951657692,0.0027016286072150844,0.0016345270360013052,4.5,32.0
