it,GG_mean,DG_mean,DG_CL_mean,CL_mean,GG_avar,DG_avar,DG_CL_avar,CL_avar,simulation,network_size
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,24.0
3.125,0.0019791666666666664,0.080621693121675,0.11881944444443333,0.0,0.0002064085144927536,0.018394526557253953,0.05393707226247836,0.0,4.5,24.0
6.25,0.033112310143558754,0.33452654371763335,0.34087783744029204,0.0022891576016575003,0.0025757675331017677,0.029625752666554244,0.06211622745218435,0.00016705191127318295,4.5,24.0
9.375,0.07017459219625626,0.4972583422017167,0.48256299832633365,0.010194709602842501,0.004021990186400213,0.01793628877614801,0.050708355957507466,0.0005010049253503519,4.5,24.0
12.5,0.11080560128934416,0.6033638524700625,0.5825210588774988,0.02025048071109333,0.0045370546352969205,0.008574888560494948,0.034170917685272945,0.0007068623589542393,4.5,24.0
15.625,0.1468967555185446,0.6753711980788794,0.6506982214588792,0.027361779728068754,0.005115469262864477,0.004849641722852027,0.02524923731502466,0.0007545837578094997,4.5,24.0
18.75,0.17714559241456462,0.7167303901804667,0.7000358601419167,0.03501855156532542,0.005217295983771373,0.0037717359122309926,0.020041851506051922,0.0009158547606330303,4.5,24.0
21.875,0.20243771875362793,0.7511130764425292,0.736181979037346,0.041545500627238344,0.005195802723056921,0.002945819552668933,0.015991974702467965,0.0009416774646051398,4.5,24.0
25.0,0.22551520001534206,0.7781739579520668,0.7660483157804834,0.04626472443924874,0.005235063685716607,0.002138550819284741,0.012255475584614532,0.0009045680540671483,4.5,24.0
28.125,0.24661812455963913,0.8000522452342125,0.7891209981481875,0.05178997725923792,0.005180228801712295,0.0016846844039694407,0.009981293201566944,0.0008617491391573192,4.5,24.0
31.25,0.26684042538112496,0.8183857755745167,0.8067594126845666,0.05768756426885833,0.005048341593040332,0.0013471636785115108,0.00842247212128627,0.0008615009496671727,4.5,24.0
34.375,0.28865570855045836,0.8333114383422082,0.8230995797992625,0.06165281360081126,0.005244513762058524,0.001100694598933987,0.00709905476992255,0.0008295485319560418,4.5,24.0
37.5,0.3131340771683208,0.846296601239079,0.8365197410440375,0.06689351579580875,0.006073430611349148,0.0009120520300566756,0.006211434186959115,0.0008474830905459885,4.5,24.0
40.625,0.3424762640532,0.8567158356705541,0.8484524547776708,0.07348602176772458,0.007056447922304301,0.0007782654948356793,0.005374979061247655,0.0009644913729188014,4.5,24.0
43.75,0.37547843553632076,0.8667445745981791,0.8590457611102291,0.07944152421922875,0.00732943527698159,0.0007360776927912642,0.0047278932660777765,0.0010652049264989456,4.5,24.0
46.875,0.4028070615566583,0.8773498634942751,0.8677922739589,0.08653402312652207,0.006763735993868132,0.0008541379681126206,0.004235273468189328,0.0011189694681577132,4.5,24.0
