,,cc_mean,cc_var,wc
max_max_bet,15750,23.1,24.999999999999996,164.4
max_max_bet,15800,23.1125,25.255833333333335,164.7
max_max_bet,15850,23.14375,25.524583333333332,164.7
max_max_bet,15900,23.125,25.256666666666668,164.4
max_max_bet,15950,23.0875,25.240000000000002,163.9
max_max_bet,16000,23.0875,24.859166666666667,163.6
max_max_bet,16050,23.05,25.095833333333335,163.6
max_max_bet,16100,23.09375,25.313749999999995,163.8
max_max_bet,16150,23.1,25.453333333333337,163.3
max_max_bet,16200,23.1125,25.31416666666667,163.6
max_max_bet,16250,23.05,24.841666666666665,163.6
max_max_bet,16300,23.06875,25.43375,163.9
max_max_bet,16350,23.1125,25.5825,164.4
max_max_bet,16400,23.0875,26.144166666666667,164.5
max_max_bet,16450,23.10625,26.115416666666665,164.4
max_max_bet,16500,23.09375,25.943749999999994,164.1
max_max_bet,16550,23.05,25.623333333333335,163.5
max_max_bet,16600,23.075,25.73,164.0
max_max_bet,16650,23.0625,25.415,163.9
max_max_bet,16700,23.06875,24.971249999999998,163.8
max_max_bet,16750,23.04375,25.026249999999997,163.5
max_max_bet,16800,23.125,25.755833333333335,164.0
max_max_bet,16850,23.15,25.984999999999996,163.9
max_max_bet,16900,23.13125,25.117083333333333,164.0
max_max_bet,16950,23.10625,24.837083333333332,164.1
max_max_bet,17000,23.0625,24.842499999999998,163.8
max_max_bet,17050,23.05625,24.276249999999997,163.9
max_max_bet,17100,23.08125,23.888749999999998,164.0
max_max_bet,17150,23.1375,24.33833333333333,165.0
max_max_bet,17200,23.14375,24.11291666666667,164.7
max_max_bet,17250,23.08125,24.690416666666668,164.5
max_max_bet,17300,23.08125,24.86958333333333,164.8
max_max_bet,17350,23.05,25.28333333333333,165.3
max_max_bet,17400,23.0375,25.151666666666664,164.8
max_max_bet,17450,23.0375,24.877499999999998,164.4
max_max_bet,17500,23.05,24.875833333333336,165.1
max_max_bet,17550,23.04375,24.864583333333332,165.3
max_max_bet,17600,23.025,24.8675,165.4
max_max_bet,17650,23.05625,24.871249999999996,165.5
max_max_bet,17700,23.05,25.29583333333333,165.5
max_max_bet,17750,23.0875,25.371666666666666,166.8
max_max_bet,17800,23.08125,25.295416666666664,166.7
max_max_bet,17850,23.13125,25.417916666666663,167.0
max_max_bet,17900,23.14375,25.11375,167.2
max_max_bet,17950,23.15,25.289166666666667,167.4
max_max_bet,18000,23.18125,25.46708333333333,167.8
max_max_bet,18050,23.20625,25.635416666666668,167.9
max_max_bet,18100,23.19375,25.67291666666667,167.9
max_max_bet,18150,23.2125,25.689999999999998,168.4
max_max_bet,18200,23.18125,25.262916666666666,168.1
max_max_bet,18250,23.18125,25.642083333333336,168.3
max_max_bet,18300,23.225,25.825833333333332,168.1
max_max_bet,18350,23.25625,26.44291666666666,168.6
max_max_bet,18400,23.225,26.227500000000003,168.0
max_max_bet,18450,23.225,27.10333333333333,168.3
max_max_bet,18500,23.225,26.567500000000003,168.4
max_max_bet,18550,23.25625,26.878749999999997,168.9
max_max_bet,18600,23.3125,26.8225,169.6
max_max_bet,18650,23.3375,26.810833333333335,170.1
max_max_bet,18700,23.34375,26.953750000000003,169.8
max_max_bet,18750,23.35,27.113333333333333,169.8
max_max_bet,18800,23.38125,27.45291666666667,169.6
max_max_bet,18850,23.375,27.436666666666667,169.4
max_max_bet,18900,23.4125,27.8875,169.6
max_max_bet,18950,23.4125,27.84916666666667,169.7
max_max_bet,19000,23.425,28.22,170.0
max_max_bet,19050,23.35625,27.204583333333336,169.4
max_max_bet,19100,23.35,27.325,168.9
max_max_bet,19150,23.3875,27.825833333333332,168.8
max_max_bet,19200,23.41875,28.082916666666666,169.1
max_max_bet,19250,23.45,28.375,169.5
max_max_bet,19300,23.38125,27.732916666666664,168.7
max_max_bet,19350,23.39375,27.740416666666665,168.6
max_max_bet,19400,23.375,27.7275,169.0
max_max_bet,19450,23.36875,27.45208333333333,169.3
max_max_bet,19500,23.43125,27.528750000000002,169.7
max_max_bet,19550,23.4,27.9625,170.0
max_max_bet,19600,23.38125,27.76125,169.7
max_max_bet,19650,23.35,28.03416666666667,169.3
max_max_bet,19700,23.33125,28.15291666666667,168.7
max_max_bet,19750,23.325,28.061666666666667,168.7
max_max_bet,19800,23.34375,28.547083333333337,169.0
max_max_bet,19850,23.3375,28.2575,168.6
max_max_bet,19900,23.29375,27.933749999999996,168.5
max_max_bet,19950,23.3,28.063333333333333,168.3
max_max_bet,20000,23.3,28.040000000000003,168.5
max_max_clos,0,0.0,0.0,0.0
max_max_clos,50,1.65,0.6224999999999999,6.0
max_max_clos,100,3.8125,1.3891666666666667,20.2
max_max_clos,150,5.5125,1.4774999999999998,32.1
max_max_clos,200,6.6,1.3958333333333333,38.6
max_max_clos,250,7.425,1.3516666666666666,44.6
max_max_clos,300,8.09375,2.029583333333334,48.6
max_max_clos,350,8.60625,2.047083333333333,51.0
max_max_clos,400,9.1125,2.474166666666667,54.7
max_max_clos,450,9.6625,2.4025,58.4
max_max_clos,500,10.1625,2.7775,62.4
max_max_clos,550,10.55,3.2141666666666664,66.2
max_max_clos,600,11.0875,3.393333333333333,70.2
max_max_clos,650,11.40625,3.6929166666666666,72.6
max_max_clos,700,11.7375,3.8041666666666663,75.5
max_max_clos,750,12.05,4.075833333333334,77.5
max_max_clos,800,12.2125,4.3675,79.4
max_max_clos,850,12.425,4.7858333333333345,81.6
max_max_clos,900,12.5875,4.945,82.3
max_max_clos,950,12.70625,5.377916666666667,83.8
max_max_clos,1000,12.80625,5.446250000000001,84.3
max_max_clos,1050,12.95625,5.747916666666667,86.3
max_max_clos,1100,13.05625,5.842083333333333,86.7
max_max_clos,1150,13.15625,6.0095833333333335,87.6
max_max_clos,1200,13.275,6.5808333333333335,87.9
max_max_clos,1250,13.36875,6.46125,87.7
max_max_clos,1300,13.4625,6.6625,88.3
max_max_clos,1350,13.55625,6.891249999999999,88.5
max_max_clos,1400,13.6875,7.565,89.5
max_max_clos,1450,13.80625,7.520416666666667,90.1
max_max_clos,1500,13.8875,7.5458333333333325,91.4
max_max_clos,1550,13.9875,7.972500000000001,91.6
max_max_clos,1600,14.06875,8.21875,91.7
max_max_clos,1650,14.175,8.739999999999998,92.5
max_max_clos,1700,14.225,9.075833333333335,92.9
max_max_clos,1750,14.31875,9.258750000000001,93.3
max_max_clos,1800,14.39375,9.27625,93.4
max_max_clos,1850,14.45625,9.544583333333332,93.3
max_max_clos,1900,14.55,9.992500000000001,94.5
max_max_clos,1950,14.61875,10.097916666666666,95.2
max_max_clos,2000,14.74375,10.56125,96.1
max_max_clos,2050,14.81875,10.614583333333334,96.8
max_max_clos,2100,14.8875,10.827499999999999,97.1
max_max_clos,2150,14.9375,11.021666666666667,97.8
max_max_clos,2200,15.05,11.352500000000001,98.4
max_max_clos,2250,15.19375,11.68375,99.2
max_max_clos,2300,15.26875,11.914583333333333,99.0
max_max_clos,2350,15.35,11.845833333333333,99.4
max_max_clos,2400,15.41875,12.044583333333334,99.8
max_max_clos,2450,15.5375,11.976666666666667,100.8
max_max_clos,2500,15.65625,12.12875,101.5
max_max_clos,2550,15.71875,12.576249999999998,102.0
max_max_clos,2600,15.84375,12.975416666666666,103.5
max_max_clos,2650,16.0,13.159166666666668,105.0
max_max_clos,2700,16.0875,13.343333333333334,106.0
max_max_clos,2750,16.24375,13.357083333333332,107.5
max_max_clos,2800,16.375,13.657499999999999,109.3
max_max_clos,2850,16.425,13.608333333333334,109.8
max_max_clos,2900,16.55,14.0,110.8
max_max_clos,2950,16.64375,13.985416666666666,111.3
max_max_clos,3000,16.7375,14.345833333333335,112.3
max_max_clos,3050,16.875,14.9525,113.2
max_max_clos,3100,16.9875,15.037499999999998,114.1
max_max_clos,3150,17.10625,15.402083333333334,115.3
max_max_clos,3200,17.1625,15.015,115.9
max_max_clos,3250,17.2625,15.405833333333334,116.8
max_max_clos,3300,17.34375,15.773750000000001,118.1
max_max_clos,3350,17.475,16.125,119.7
max_max_clos,3400,17.56875,16.064583333333335,120.4
max_max_clos,3450,17.63125,16.14958333333333,121.3
max_max_clos,3500,17.73125,16.19708333333333,122.5
max_max_clos,3550,17.84375,16.518750000000004,123.9
max_max_clos,3600,17.9625,16.65083333333334,125.1
max_max_clos,3650,18.0625,16.565,125.9
max_max_clos,3700,18.175,16.5375,126.9
max_max_clos,3750,18.25625,16.430416666666666,127.1
max_max_clos,3800,18.375,16.68583333333333,127.4
max_max_clos,3850,18.43125,17.075416666666666,127.8
max_max_clos,3900,18.55625,17.355416666666667,129.2
max_max_clos,3950,18.6375,17.078333333333333,129.9
max_max_clos,4000,18.65625,17.284583333333334,130.2
max_max_clos,4050,18.71875,17.29875,130.8
max_max_clos,4100,18.83125,17.421249999999997,132.1
max_max_clos,4150,18.88125,17.522916666666667,132.4
max_max_clos,4200,18.9,17.1,132.6
max_max_clos,4250,18.94375,16.977083333333333,133.1
max_max_clos,4300,19.01875,17.145416666666666,133.5
max_max_clos,4350,19.03125,17.18208333333333,133.5
max_max_clos,4400,19.05625,17.333750000000002,133.4
max_max_clos,4450,19.125,17.275,134.5
max_max_clos,4500,19.19375,16.97041666666667,135.4
max_max_clos,4550,19.25,17.033333333333335,136.3
max_max_clos,4600,19.375,16.960833333333333,137.3
max_max_clos,4650,19.4125,16.908333333333335,137.3
max_max_clos,4700,19.475,17.15916666666667,138.3
max_max_clos,4750,19.6,17.520833333333336,139.6
max_max_clos,4800,19.675,17.308333333333334,140.5
max_max_clos,4850,19.75625,17.527916666666666,141.7
max_max_clos,4900,19.81875,17.980416666666667,142.4
max_max_clos,4950,19.95,18.22416666666667,143.7
max_max_clos,5000,19.975,18.348333333333336,144.1
max_max_clos,5050,19.9625,18.324166666666667,144.2
max_max_clos,5100,20.0,18.2925,144.8
max_max_clos,5150,20.025,18.20916666666667,145.3
max_max_clos,5200,20.025,18.077499999999997,144.9
max_max_clos,5250,20.05,17.963333333333335,145.2
max_max_clos,5300,20.0875,17.845833333333335,145.3
max_max_clos,5350,20.13125,17.810416666666665,145.9
max_max_clos,5400,20.2,17.903333333333332,147.2
max_max_clos,5450,20.2125,17.82,147.3
max_max_clos,5500,20.3,18.423333333333336,148.0
max_max_clos,5550,20.30625,18.346249999999998,147.9
max_max_clos,5600,20.41875,18.884583333333335,148.5
max_max_clos,5650,20.475,19.2825,149.7
max_max_clos,5700,20.49375,19.53125,150.0
max_max_clos,5750,20.5,19.542499999999997,150.6
max_max_clos,5800,20.5625,20.175,151.2
max_max_clos,5850,20.575,20.132499999999997,150.8
max_max_clos,5900,20.60625,20.097916666666666,150.7
max_max_clos,5950,20.65,20.4775,151.4
max_max_clos,6000,20.68125,20.418749999999996,151.4
max_max_clos,6050,20.7125,21.1175,152.0
max_max_clos,6100,20.78125,21.517083333333336,153.0
max_max_clos,6150,20.88125,21.857916666666668,153.9
max_max_clos,6200,20.9125,21.813333333333333,154.0
max_max_clos,6250,20.95,22.065,154.3
max_max_clos,6300,21.03125,22.15625,154.7
max_max_clos,6350,21.04375,22.129583333333336,155.2
max_max_clos,6400,21.1,21.824166666666667,155.5
max_max_clos,6450,21.125,22.185,156.0
max_max_clos,6500,21.1625,22.45916666666667,156.5
max_max_clos,6550,21.20625,22.59375,156.4
max_max_clos,6600,21.25,22.2,157.2
max_max_clos,6650,21.3,22.198333333333334,158.4
max_max_clos,6700,21.33125,22.08125,158.2
max_max_clos,6750,21.38125,21.58625,158.9
max_max_clos,6800,21.45,21.607499999999998,159.8
max_max_clos,6850,21.49375,21.65041666666667,159.7
max_max_clos,6900,21.575,21.70416666666667,160.4
max_max_clos,6950,21.61875,21.95291666666667,161.1
max_max_clos,7000,21.675,21.898333333333333,161.7
max_max_clos,7050,21.73125,21.972083333333334,162.3
max_max_clos,7100,21.7375,21.5125,162.7
max_max_clos,7150,21.75,21.435833333333335,162.8
max_max_clos,7200,21.79375,21.362916666666667,163.0
max_max_clos,7250,21.85625,21.094583333333333,163.5
max_max_clos,7300,21.8875,20.936666666666667,163.8
max_max_clos,7350,21.9125,21.161666666666665,164.4
max_max_clos,7400,21.93125,21.150416666666665,164.5
max_max_clos,7450,21.9625,21.07,164.4
max_max_clos,7500,21.9875,20.8825,164.6
max_max_clos,7550,22.0625,20.6675,165.0
max_max_clos,7600,22.075,20.93916666666667,165.2
max_max_clos,7650,22.125,20.889166666666668,166.2
max_max_clos,7700,22.1625,20.889166666666668,166.5
max_max_clos,7750,22.18125,21.01625,166.0
max_max_clos,7800,22.18125,21.024583333333332,166.0
max_max_clos,7850,22.2375,21.019166666666667,167.1
max_max_clos,7900,22.28125,20.88875,167.5
max_max_clos,7950,22.30625,20.422083333333333,167.4
max_max_clos,8000,22.29375,19.937083333333334,167.3
max_max_clos,8050,22.33125,20.315416666666668,167.8
max_max_clos,8100,22.39375,20.35875,168.7
max_max_clos,8150,22.525,20.555833333333332,170.0
max_max_clos,8200,22.5625,20.819999999999997,170.5
max_max_clos,8250,22.61875,20.952083333333334,170.9
max_max_clos,8300,22.63125,21.17375,170.9
max_max_clos,8350,22.64375,21.23708333333333,171.2
max_max_clos,8400,22.71875,21.57625,171.9
max_max_clos,8450,22.75,21.81,172.1
max_max_clos,8500,22.74375,22.114583333333336,172.2
max_max_clos,8550,22.74375,21.85291666666667,172.7
max_max_clos,8600,22.81875,21.562083333333337,173.4
max_max_clos,8650,22.83125,21.579583333333336,173.3
max_max_clos,8700,22.86875,21.77041666666667,173.8
max_max_clos,8750,22.85,21.749166666666667,173.5
max_max_clos,8800,22.9,22.215,174.5
max_max_clos,8850,22.9375,22.201666666666664,175.0
max_max_clos,8900,22.9875,22.383333333333333,175.7
max_max_clos,8950,22.99375,22.287083333333335,176.0
max_max_clos,9000,23.00625,22.407916666666665,175.9
max_max_clos,9050,23.025,22.383333333333333,176.1
max_max_clos,9100,23.05625,22.566249999999997,176.2
max_max_clos,9150,23.08125,22.437916666666666,176.7
max_max_clos,9200,23.0875,22.57333333333333,177.3
max_max_clos,9250,23.10625,22.592916666666664,177.1
max_max_clos,9300,23.09375,22.471249999999998,176.6
max_max_clos,9350,23.11875,22.476250000000004,176.9
max_max_clos,9400,23.13125,22.68875,176.8
max_max_clos,9450,23.15,22.795000000000005,177.1
max_max_clos,9500,23.1625,22.960833333333333,177.2
max_max_clos,9550,23.175,22.786666666666665,177.3
max_max_clos,9600,23.20625,23.106249999999996,177.6
max_max_clos,9650,23.18125,22.475416666666668,177.1
max_max_clos,9700,23.225,22.470000000000002,177.4
max_max_clos,9750,23.2625,22.934166666666666,178.2
max_max_clos,9800,23.375,23.805,179.3
max_max_clos,9850,23.41875,23.987083333333334,179.4
max_max_clos,9900,23.43125,24.037083333333335,179.5
max_max_clos,9950,23.475,24.295833333333334,179.9
max_max_clos,10000,23.5125,24.261666666666667,180.3
max_max_clos,10050,23.56875,24.28875,180.0
max_max_clos,10100,23.59375,24.987916666666663,180.0
max_max_clos,10150,23.63125,25.381249999999998,179.6
max_max_clos,10200,23.6375,24.965000000000003,178.8
max_max_clos,10250,23.7,25.53666666666667,179.6
max_max_clos,10300,23.7375,25.87916666666667,179.5
max_max_clos,10350,23.775,26.380000000000003,179.4
max_max_clos,10400,23.8,26.679166666666667,179.3
max_max_clos,10450,23.8125,26.7425,179.0
max_max_clos,10500,23.8625,26.86583333333333,179.3
max_max_clos,10550,23.88125,26.862083333333334,179.9
max_max_clos,10600,23.8875,27.08833333333333,180.3
max_max_clos,10650,23.9,26.758333333333333,179.6
max_max_clos,10700,23.89375,27.11708333333333,179.8
max_max_clos,10750,23.925,27.166666666666668,179.3
max_max_clos,10800,23.9375,26.856666666666666,179.3
max_max_clos,10850,23.91875,26.88625,178.6
max_max_clos,10900,23.95,26.77166666666667,178.9
max_max_clos,10950,23.98125,26.702916666666663,178.5
max_max_clos,11000,23.99375,26.68208333333333,178.9
max_max_clos,11050,24.01875,27.12375,179.2
max_max_clos,11100,24.04375,27.892916666666668,178.8
max_max_clos,11150,24.075,28.53,179.3
max_max_clos,11200,24.075,28.619166666666665,178.8
max_max_clos,11250,24.04375,28.48291666666667,177.8
max_max_clos,11300,24.04375,28.795416666666664,178.2
max_max_clos,11350,24.1125,29.741666666666667,179.8
max_max_clos,11400,24.14375,29.674583333333334,179.8
max_max_clos,11450,24.14375,28.667916666666667,179.1
max_max_clos,11500,24.16875,29.171250000000004,179.6
max_max_clos,11550,24.13125,28.423750000000002,179.4
max_max_clos,11600,24.15,28.488333333333333,179.6
max_max_clos,11650,24.13125,28.522916666666664,179.4
max_max_clos,11700,24.1375,28.086666666666662,179.3
max_max_clos,11750,24.14375,27.645416666666666,179.6
max_max_clos,11800,24.15,27.4175,178.9
max_max_clos,11850,24.11875,27.21208333333334,178.2
max_max_clos,11900,24.1375,27.005000000000003,178.2
max_max_clos,11950,24.125,26.189166666666672,177.9
max_max_clos,12000,24.0875,25.853333333333335,177.6
max_max_clos,12050,24.0375,25.200833333333335,176.7
max_max_clos,12100,24.06875,25.559583333333332,176.9
max_max_clos,12150,24.0625,24.4775,176.6
max_max_clos,12200,24.13125,24.862916666666667,176.7
max_max_clos,12250,24.15625,24.45625,177.1
max_max_clos,12300,24.1375,24.534999999999997,177.0
max_max_clos,12350,24.075,23.825,176.7
max_max_clos,12400,24.0875,23.804166666666667,175.9
max_max_clos,12450,24.1125,24.16,175.5
max_max_clos,12500,24.06875,24.713749999999997,175.1
max_max_clos,12550,24.1375,24.356666666666666,174.9
max_max_clos,12600,24.125,23.811666666666667,175.0
max_max_clos,12650,24.14375,23.75125,175.1
max_max_clos,12700,24.1375,24.233333333333334,175.1
max_max_clos,12750,24.14375,24.377083333333335,175.3
max_max_clos,12800,24.21875,24.80291666666667,176.1
max_max_clos,12850,24.225,25.06666666666667,175.9
max_max_clos,12900,24.25,25.055833333333332,175.9
max_max_clos,12950,24.23125,24.457083333333333,175.8
max_max_clos,13000,24.25,25.16,175.7
max_max_clos,13050,24.28125,25.647083333333335,175.5
max_max_clos,13100,24.275,25.611666666666668,175.8
max_max_clos,13150,24.3125,25.091666666666665,175.8
max_max_clos,13200,24.375,25.823333333333334,176.2
max_max_clos,13250,24.36875,25.812083333333334,176.2
max_max_clos,13300,24.38125,25.30625,176.3
max_max_clos,13350,24.375,24.854166666666668,175.9
max_max_clos,13400,24.4,25.234166666666663,175.9
max_max_clos,13450,24.3625,25.097500000000004,175.9
max_max_clos,13500,24.40625,25.387916666666666,176.6
max_max_clos,13550,24.41875,25.40625,177.3
max_max_clos,13600,24.43125,25.23458333333333,177.4
max_max_clos,13650,24.43125,24.86208333333333,177.6
max_max_clos,13700,24.44375,24.844583333333333,177.4
max_max_clos,13750,24.40625,24.664583333333333,177.4
max_max_clos,13800,24.40625,24.069583333333334,176.5
max_max_clos,13850,24.4875,24.720833333333328,177.2
max_max_clos,13900,24.4875,24.264166666666664,177.2
max_max_clos,13950,24.475,24.195,177.1
max_max_clos,14000,24.49375,24.197916666666664,177.6
max_max_clos,14050,24.5125,23.976666666666667,177.3
max_max_clos,14100,24.45,23.60333333333333,176.4
max_max_clos,14150,24.40625,23.602083333333333,175.5
max_max_clos,14200,24.425,23.40333333333333,176.0
max_max_clos,14250,24.3875,22.45916666666667,175.7
max_max_clos,14300,24.35625,22.447916666666664,175.2
max_max_clos,14350,24.38125,22.25041666666667,175.4
max_max_clos,14400,24.40625,22.789583333333333,175.5
max_max_clos,14450,24.36875,22.510416666666664,175.0
max_max_clos,14500,24.3625,22.398333333333333,175.0
max_max_clos,14550,24.2875,22.454166666666666,174.2
max_max_clos,14600,24.29375,22.297083333333333,174.8
max_max_clos,14650,24.30625,21.534583333333334,174.7
max_max_clos,14700,24.25625,20.801250000000003,174.3
max_max_clos,14750,24.225,20.13583333333333,174.1
max_max_clos,14800,24.1875,20.122500000000002,174.1
max_max_clos,14850,24.26875,20.575416666666666,174.8
max_max_clos,14900,24.25625,20.85625,174.5
max_max_clos,14950,24.16875,20.75375,173.9
max_max_clos,15000,24.1375,21.469999999999995,173.5
max_max_clos,15050,24.125,21.33833333333333,173.2
max_max_clos,15100,24.11875,21.026249999999997,172.4
max_max_clos,15150,24.13125,20.86625,172.9
max_max_clos,15200,24.16875,21.23875,173.2
max_max_clos,15250,24.16875,21.194583333333334,173.3
max_max_clos,15300,24.2125,21.375,173.3
max_max_clos,15350,24.19375,21.119583333333335,173.2
max_max_clos,15400,24.175,21.341666666666665,173.3
max_max_clos,15450,24.1125,21.291666666666664,172.9
max_max_clos,15500,24.06875,21.121249999999996,172.3
max_max_clos,15550,24.1,21.224166666666665,172.9
max_max_clos,15600,24.06875,21.429583333333333,172.5
max_max_clos,15650,24.08125,21.620416666666667,172.4
max_max_clos,15700,24.0625,21.80916666666667,171.6
max_max_clos,15750,24.05,21.86583333333333,171.5
max_max_clos,15800,24.06875,21.966250000000002,171.8
max_max_clos,15850,24.09375,22.215416666666666,172.5
max_max_clos,15900,24.09375,23.079583333333336,172.4
max_max_clos,15950,24.0375,23.113333333333337,171.4
max_max_clos,16000,24.0375,22.58833333333333,171.4
max_max_clos,16050,24.03125,22.70208333333333,171.2
max_max_clos,16100,24.0125,22.392500000000002,170.6
max_max_clos,16150,24.05625,23.015416666666667,171.0
max_max_clos,16200,24.0375,22.636666666666663,170.7
max_max_clos,16250,24.05,23.056666666666665,171.1
max_max_clos,16300,24.0125,23.089166666666667,170.4
max_max_clos,16350,23.9875,23.105833333333333,170.3
max_max_clos,16400,23.99375,23.43375,170.4
max_max_clos,16450,24.0125,23.7425,170.6
max_max_clos,16500,23.96875,23.992083333333333,170.8
max_max_clos,16550,23.9375,23.718333333333334,170.2
max_max_clos,16600,23.88125,23.32125,169.9
max_max_clos,16650,23.875,23.65,169.4
max_max_clos,16700,23.90625,23.394583333333333,170.3
max_max_clos,16750,23.9375,22.987500000000004,170.6
max_max_clos,16800,23.94375,22.905416666666667,170.3
max_max_clos,16850,23.96875,23.22375,170.4
max_max_clos,16900,23.9375,23.460833333333333,170.4
max_max_clos,16950,23.94375,23.871250000000003,170.9
max_max_clos,17000,23.975,24.153333333333332,171.8
max_max_clos,17050,23.99375,24.225416666666668,171.9
max_max_clos,17100,23.9875,23.954166666666666,171.6
max_max_clos,17150,23.99375,24.293749999999996,171.9
max_max_clos,17200,23.98125,24.123749999999998,171.5
max_max_clos,17250,24.00625,23.73375,171.7
max_max_clos,17300,24.05625,23.622083333333332,172.1
max_max_clos,17350,24.05625,23.095416666666665,172.3
max_max_clos,17400,24.06875,23.20791666666667,172.5
max_max_clos,17450,24.04375,23.48375,172.2
max_max_clos,17500,24.0375,23.538333333333334,172.4
max_max_clos,17550,23.975,23.121666666666666,171.9
max_max_clos,17600,23.9375,22.591666666666665,171.7
max_max_clos,17650,23.9,22.075,171.7
max_max_clos,17700,23.875,22.210833333333333,171.5
max_max_clos,17750,23.9125,22.416666666666664,171.8
max_max_clos,17800,23.8625,21.744999999999997,171.6
max_max_clos,17850,23.8625,22.031666666666666,170.8
max_max_clos,17900,23.8375,21.868333333333332,170.9
max_max_clos,17950,23.85,21.564999999999998,171.2
max_max_clos,18000,23.8375,21.594166666666666,171.0
max_max_clos,18050,23.8375,21.16583333333333,171.0
max_max_clos,18100,23.7875,21.112499999999997,170.3
max_max_clos,18150,23.79375,21.043749999999996,171.0
max_max_clos,18200,23.825,21.222500000000004,171.3
max_max_clos,18250,23.75625,20.342916666666667,170.6
max_max_clos,18300,23.76875,20.730416666666667,170.0
max_max_clos,18350,23.76875,20.540416666666665,169.7
max_max_clos,18400,23.76875,20.839583333333334,169.3
max_max_clos,18450,23.80625,20.716250000000002,169.2
max_max_clos,18500,23.775,19.9625,169.4
max_max_clos,18550,23.775,20.276666666666664,169.4
max_max_clos,18600,23.775,20.486666666666668,169.7
max_max_clos,18650,23.79375,20.712083333333332,169.9
max_max_clos,18700,23.8125,21.256666666666668,170.7
max_max_clos,18750,23.7875,20.824166666666663,170.5
max_max_clos,18800,23.75625,20.622916666666665,170.4
max_max_clos,18850,23.74375,20.43625,170.6
max_max_clos,18900,23.775,20.909166666666668,170.8
max_max_clos,18950,23.75625,20.57708333333333,170.7
max_max_clos,19000,23.7375,21.062500000000004,170.8
max_max_clos,19050,23.73125,20.661250000000003,171.0
max_max_clos,19100,23.7375,20.718333333333334,170.9
max_max_clos,19150,23.70625,20.233749999999997,170.3
max_max_clos,19200,23.6625,20.354999999999997,170.0
max_max_clos,19250,23.66875,20.39458333333333,170.1
max_max_clos,19300,23.69375,20.74125,170.3
max_max_clos,19350,23.6625,20.608333333333334,170.5
max_max_clos,19400,23.6625,20.615833333333335,170.7
max_max_clos,19450,23.6375,20.580833333333334,170.6
max_max_clos,19500,23.6,20.714166666666664,169.9
max_max_clos,19550,23.5625,20.65083333333333,169.9
max_max_clos,19600,23.55,21.00166666666667,169.9
max_max_clos,19650,23.56875,20.957083333333333,169.8
max_max_clos,19700,23.59375,21.02625,170.3
max_max_clos,19750,23.58125,20.71708333333333,170.5
max_max_clos,19800,23.5875,21.12083333333333,170.2
max_max_clos,19850,23.56875,21.31875,169.9
max_max_clos,19900,23.51875,21.344583333333333,169.6
max_max_clos,19950,23.5125,21.02833333333333,170.1
max_max_clos,20000,23.50625,21.36958333333333,170.0
max_var_cons,0,0.0,0.0,0.0
max_var_cons,50,1.75625,0.7879166666666666,6.9
max_var_cons,100,3.875,1.644166666666667,22.2
max_var_cons,150,5.4625,1.0433333333333334,32.2
max_var_cons,200,6.48125,1.0987500000000001,39.2
max_var_cons,250,7.19375,1.28125,43.6
max_var_cons,300,7.975,1.4958333333333331,48.0
max_var_cons,350,8.61875,2.075416666666667,51.7
max_var_cons,400,9.11875,2.1995833333333334,53.8
max_var_cons,450,9.675,2.3158333333333334,57.7
max_var_cons,500,10.175,2.126666666666666,60.8
max_var_cons,550,10.66875,2.5929166666666665,64.8
max_var_cons,600,11.09375,2.8720833333333333,67.9
max_var_cons,650,11.3875,3.211666666666667,70.6
max_var_cons,700,11.75625,3.6112499999999996,73.2
max_var_cons,750,12.0875,4.129166666666666,76.2
max_var_cons,800,12.375,4.6225000000000005,78.6
max_var_cons,850,12.54375,4.932083333333334,79.9
max_var_cons,900,12.6875,5.0633333333333335,81.2
max_var_cons,950,12.8125,5.525,82.8
max_var_cons,1000,12.91875,5.979583333333333,83.6
max_var_cons,1050,12.975,6.0791666666666675,83.8
max_var_cons,1100,13.025,6.2700000000000005,83.8
max_var_cons,1150,13.05625,6.521249999999999,84.1
max_var_cons,1200,13.1125,6.581666666666666,84.5
max_var_cons,1250,13.1375,6.746666666666667,84.0
max_var_cons,1300,13.23125,6.817083333333334,83.7
max_var_cons,1350,13.25,6.809166666666667,83.9
max_var_cons,1400,13.26875,6.787083333333333,83.3
max_var_cons,1450,13.3375,6.904999999999999,83.4
max_var_cons,1500,13.39375,7.0387499999999985,83.4
max_var_cons,1550,13.5,7.053333333333333,83.9
max_var_cons,1600,13.60625,7.36125,84.8
max_var_cons,1650,13.6875,7.578333333333331,85.5
max_var_cons,1700,13.8,7.480000000000001,86.0
max_var_cons,1750,13.85,7.408333333333334,86.6
max_var_cons,1800,13.95625,7.408750000000002,86.5
max_var_cons,1850,14.05625,7.6104166666666675,87.0
max_var_cons,1900,14.175,7.955,87.6
max_var_cons,1950,14.26875,8.00875,88.7
max_var_cons,2000,14.34375,8.130416666666665,89.1
max_var_cons,2050,14.4,8.0275,89.1
max_var_cons,2100,14.54375,7.806250000000001,90.0
max_var_cons,2150,14.68125,7.927083333333333,90.4
max_var_cons,2200,14.825,7.973333333333334,91.3
max_var_cons,2250,14.94375,8.252916666666668,92.4
max_var_cons,2300,15.075,8.584999999999999,93.9
max_var_cons,2350,15.2,8.886666666666667,95.5
max_var_cons,2400,15.30625,9.265416666666667,96.5
