,,DG_CLA_mean,DG_CLA_var,CSA_mean,CSA_var,CLA_mean,CLA_var,DSA_mean,DSA_var
max_avg_bet,2950,0.813125,0.011798833333333352,0.7278749999999999,0.00657316666666669,0.47625,0.00823366666666665,0.9721250000000001,0.0007948333333333106
max_avg_bet,3000,0.813625,0.012245833333333362,0.728,0.007244999999999972,0.47437500000000005,0.008955833333333349,0.971875,0.0007915000000000087
max_avg_bet,3050,0.8160000000000001,0.012228000000000018,0.72275,0.006385000000000046,0.473625,0.00834250000000002,0.971875,0.0008531666666666265
max_avg_bet,3100,0.8205,0.011962333333333295,0.7234999999999999,0.00688300000000003,0.47487499999999994,0.007987166666666665,0.971875,0.0008338333333333144
max_avg_bet,3150,0.8225,0.012474666666666665,0.7260000000000001,0.006269999999999989,0.47225,0.007271999999999984,0.9726250000000001,0.0008051666666666435
max_avg_bet,3200,0.82125,0.012072333333333395,0.726625,0.006335500000000037,0.471875,0.006158499999999992,0.9733750000000001,0.0008318333333333901
max_avg_bet,3250,0.8237500000000001,0.012056333333333313,0.729875,0.006247166666666668,0.4725,0.006173333333333348,0.9747499999999999,0.0007266666666666074
max_avg_bet,3300,0.8246249999999999,0.011455166666666622,0.7310000000000001,0.005973000000000046,0.47462499999999996,0.006980833333333323,0.97525,0.0006889999999999929
max_avg_bet,3350,0.828375,0.011052833333333336,0.7301249999999999,0.006024499999999981,0.47424999999999995,0.007343999999999995,0.9741250000000001,0.0007711666666666399
max_avg_bet,3400,0.8300000000000001,0.011394999999999947,0.7325,0.006331666666666661,0.480625,0.007215166666666691,0.9741249999999999,0.0008068333333333654
max_avg_bet,3450,0.8285,0.011876999999999995,0.73525,0.006155666666666656,0.47800000000000004,0.0066133333333333304,0.9738749999999999,0.000712833333333395
max_avg_bet,3500,0.82775,0.012296999999999976,0.736875,0.006381833333333364,0.47662499999999997,0.006854500000000004,0.97475,0.0006556666666666781
max_avg_bet,3550,0.82725,0.012093333333333274,0.735,0.006081666666666686,0.47375000000000006,0.007081000000000013,0.97475,0.0006270000000000545
max_avg_bet,3600,0.828125,0.011909166666666663,0.737625,0.006019833333333337,0.47424999999999995,0.006489666666666656,0.9748749999999999,0.0006138333333333297
max_avg_bet,3650,0.829875,0.011315833333333327,0.738125,0.005838500000000005,0.479,0.0059186666666666875,0.9756249999999997,0.0005731666666666869
max_avg_bet,3700,0.8307500000000001,0.01169966666666665,0.745625,0.005953500000000005,0.47375000000000006,0.005595666666666681,0.9768749999999999,0.0005658333333334416
max_avg_bet,3750,0.830125,0.011909833333333387,0.743625,0.006115166666666673,0.47075000000000006,0.004765000000000006,0.9775,0.000568666666666715
max_avg_bet,3800,0.8282499999999999,0.012147333333333302,0.743125,0.006132166666666633,0.470125,0.005159166666666675,0.977,0.0005636666666666793
max_avg_bet,3850,0.829125,0.011929833333333318,0.74,0.006199333333333357,0.476125,0.00554616666666666,0.9774999999999998,0.0005986666666666688
max_avg_bet,3900,0.83025,0.011343333333333316,0.74325,0.005841333333333321,0.47675,0.005239666666666695,0.978,0.0005300000000000556
max_avg_bet,3950,0.8317500000000001,0.010933999999999954,0.7452500000000001,0.00600399999999998,0.479,0.005794333333333341,0.9790000000000001,0.0005569999999999809
max_avg_bet,4000,0.8334999999999999,0.010685999999999998,0.7458750000000001,0.005762499999999981,0.4776249999999999,0.006436833333333345,0.9792499999999998,0.0005310000000000296
max_avg_bet,4050,0.8323749999999999,0.010276500000000011,0.75175,0.0056300000000000655,0.4807499999999999,0.006958666666666663,0.9796249999999999,0.0005418333333333792
max_avg_bet,4100,0.8309999999999998,0.010526666666666693,0.751375,0.0060588333333333405,0.47962499999999997,0.007925833333333321,0.9804999999999999,0.0005610000000000781
max_avg_bet,4150,0.8310000000000001,0.010641666666666664,0.75225,0.005087333333333307,0.48525,0.006978666666666682,0.9807499999999999,0.0005723333333333259
max_avg_bet,4200,0.8334999999999999,0.010354666666666599,0.7572500000000001,0.005156999999999978,0.49049999999999994,0.007034999999999994,0.9810000000000001,0.0005489999999999995
max_avg_bet,4250,0.833,0.010553333333333276,0.7586250000000001,0.005006500000000002,0.4931249999999999,0.006817500000000009,0.9815000000000002,0.0005136666666666775
max_avg_bet,4300,0.8311249999999999,0.010959499999999997,0.758625,0.004764166666666641,0.4932499999999999,0.006419666666666647,0.9807499999999999,0.0005559999999999832
max_avg_bet,4350,0.83125,0.011131000000000005,0.7557500000000001,0.005054999999999996,0.496375,0.006657166666666665,0.9801249999999999,0.00057383333333334
max_avg_bet,4400,0.8314999999999999,0.011112333333333323,0.760125,0.005077500000000014,0.496125,0.006411166666666693,0.9803749999999999,0.0006078333333333555
max_avg_bet,4450,0.8320000000000001,0.011305999999999988,0.758375,0.005686833333333326,0.49175,0.0055330000000000075,0.9809999999999999,0.0005886666666666684
max_avg_bet,4500,0.8327500000000001,0.010911333333333353,0.76025,0.005281999999999994,0.480125,0.006314166666666665,0.9809999999999999,0.0005856666666666636
max_avg_bet,4550,0.8341249999999999,0.011163499999999996,0.7625,0.005209333333333366,0.47800000000000004,0.00590866666666666,0.9811249999999999,0.0005784999999999603
max_avg_bet,4600,0.8332499999999999,0.011125333333333327,0.7625,0.005789666666666721,0.477125,0.005789833333333342,0.9810000000000001,0.0005673333333333613
max_avg_bet,4650,0.8331250000000001,0.011152499999999912,0.7661250000000001,0.005595499999999921,0.47962499999999997,0.005778166666666666,0.98125,0.0005736666666666916
max_avg_bet,4700,0.8328749999999999,0.011018500000000002,0.77175,0.005425999999999978,0.481625,0.005469166666666642,0.9809999999999999,0.0005913333333333171
max_avg_bet,4750,0.833,0.010893333333333323,0.7735,0.005827000000000008,0.48575000000000007,0.006186999999999966,0.9806250000000001,0.0006061666666666335
max_avg_bet,4800,0.8318749999999999,0.011338499999999942,0.7715000000000001,0.0059619999999999725,0.48675000000000007,0.006320666666666662,0.9796249999999999,0.0006251666666666131
max_avg_bet,4850,0.8307500000000001,0.011555999999999976,0.771625,0.0056598333333332754,0.4896249999999999,0.005558833333333351,0.9796250000000001,0.0005918333333333455
max_avg_bet,4900,0.8300000000000001,0.011892666666666673,0.7693749999999999,0.005894166666666649,0.4991250000000001,0.0053918333333333466,0.978875,0.0005671666666666653
max_avg_bet,4950,0.8306250000000001,0.012268166666666632,0.76975,0.005499333333333319,0.4992500000000001,0.005476333333333328,0.9793750000000001,0.000488500000000028
max_avg_bet,5000,0.83025,0.012105333333333282,0.7715,0.005370666666666643,0.5003749999999999,0.0054281666666666836,0.9791250000000001,0.0005318333333333669
max_avg_bet,5050,0.8310000000000001,0.011742999999999941,0.7721250000000001,0.005250166666666664,0.4995000000000001,0.006029333333333318,0.979875,0.00055049999999999
max_avg_bet,5100,0.8306250000000001,0.011983500000000003,0.77,0.004533333333333256,0.501875,0.005620166666666634,0.979875,0.0005738333333333519
max_avg_bet,5150,0.8323750000000001,0.011550499999999981,0.7695000000000001,0.0041939999999999426,0.50175,0.005977333333333344,0.9797499999999999,0.00060899999999999
max_avg_bet,5200,0.8324999999999999,0.011131333333333339,0.77675,0.003960999999999935,0.509875,0.00625450000000001,0.9806250000000001,0.0005764999999999651
max_avg_bet,5250,0.8316250000000001,0.011201166666666599,0.777625,0.0036511666666666893,0.509125,0.006399500000000011,0.9808749999999999,0.000586833333333298
max_avg_bet,5300,0.8322499999999999,0.011708999999999997,0.7752500000000001,0.00401533333333326,0.50825,0.006539333333333346,0.9807499999999999,0.0005936666666666449
max_avg_bet,5350,0.83525,0.011516333333333304,0.774625,0.004378166666666618,0.512375,0.006403499999999988,0.9802500000000001,0.0006519999999998896
max_avg_bet,5400,0.8348749999999999,0.011624833333333294,0.7731250000000001,0.004627833333333307,0.5106249999999999,0.006142499999999993,0.9806250000000001,0.0006085000000000207
max_avg_bet,5450,0.837125,0.011257833333333286,0.77675,0.0046946666666666205,0.51875,0.005767333333333297,0.9798749999999998,0.000661166666666683
max_avg_bet,5500,0.8376250000000001,0.011160499999999966,0.77875,0.0043893333333333475,0.5145,0.0059296666666666525,0.9808749999999999,0.0006348333333332926
max_avg_bet,5550,0.838875,0.011327166666666647,0.7805000000000001,0.0038089999999999457,0.5145,0.005678666666666681,0.98125,0.0005976666666666949
max_avg_bet,5600,0.83825,0.010988333333333362,0.7801250000000001,0.0037788333333332843,0.5093750000000001,0.005657166666666669,0.9817499999999999,0.0005879999999999205
max_avg_bet,5650,0.8375,0.010797000000000003,0.7808750000000001,0.003637833333333304,0.506375,0.005915166666666678,0.9807500000000001,0.0006419999999999959
max_avg_bet,5700,0.8393750000000001,0.010343166666666653,0.7818749999999999,0.003775833333333291,0.50125,0.005907333333333311,0.9811249999999999,0.0005821666666666539
max_avg_bet,5750,0.842125,0.01004850000000007,0.777,0.004011666666666613,0.504625,0.006473833333333327,0.9802500000000001,0.0005540000000000233
max_avg_bet,5800,0.8411249999999999,0.01032683333333331,0.7740000000000001,0.0040849999999999775,0.503875,0.006763166666666679,0.979875,0.0005668333333333565
max_avg_bet,5850,0.84375,0.010607333333333267,0.7723749999999999,0.0035671666666666014,0.504,0.006679000000000006,0.9806249999999999,0.0005488333333332919
max_avg_bet,5900,0.842625,0.010553500000000032,0.7782500000000001,0.003667999999999919,0.500875,0.006083833333333325,0.9810000000000001,0.000499666666666639
max_avg_bet,5950,0.844125,0.010573833333333362,0.7785,0.0035053333333332757,0.4995,0.006310333333333358,0.9813750000000001,0.0004635000000000034
max_avg_bet,6000,0.8456250000000001,0.010412833333333312,0.7813749999999999,0.003238833333333346,0.5046250000000001,0.007031166666666676,0.9804999999999999,0.0004943333333333063
max_avg_bet,6050,0.845,0.010665666666666667,0.784,0.0035046666666666585,0.5115000000000001,0.006898666666666646,0.9813749999999999,0.0004628333333333264
max_avg_bet,6100,0.8441249999999998,0.01059116666666674,0.784,0.003552666666666594,0.5106250000000001,0.006749166666666658,0.9810000000000001,0.0004733333333333315
max_avg_bet,6150,0.844375,0.010849166666666693,0.78575,0.0036320000000000267,0.5091249999999999,0.0061125000000000216,0.9797499999999999,0.0005093333333333423
max_avg_bet,6200,0.8452500000000001,0.010424333333333362,0.787875,0.0037824999999999413,0.5045,0.005767666666666652,0.9806249999999999,0.0005208333333332979
max_avg_bet,6250,0.845375,0.010581500000000025,0.7870000000000001,0.0039623333333333125,0.49837499999999996,0.005701833333333342,0.9798749999999998,0.0005624999999999977
max_avg_bet,6300,0.846125,0.010036833333333278,0.7855000000000001,0.003917000000000013,0.501125,0.0055084999999999934,0.9802500000000001,0.0005443333333333912
max_avg_bet,6350,0.843875,0.010723166666666646,0.782375,0.0041584999999999175,0.49800000000000005,0.006351333333333339,0.9797499999999999,0.000539666666666688
max_avg_bet,6400,0.8438749999999999,0.010454166666666728,0.7771250000000001,0.004289166666666589,0.4992500000000001,0.00651533333333334,0.9808749999999999,0.0005618333333333444
max_avg_bet,6450,0.842375,0.010886499999999941,0.7813749999999999,0.0038814999999999605,0.49837499999999996,0.007204499999999996,0.9815000000000002,0.0005556666666667097
max_avg_bet,6500,0.8442500000000001,0.0106866666666667,0.781875,0.0037971666666666458,0.50375,0.006580999999999998,0.9807499999999999,0.0005920000000000058
max_avg_bet,6550,0.8440000000000001,0.010789333333333293,0.7865,0.00421499999999997,0.507875,0.0066745000000000086,0.9817500000000001,0.0005160000000000171
max_avg_bet,6600,0.84325,0.010751666666666656,0.7838750000000001,0.004647833333333331,0.5119999999999999,0.006995000000000013,0.9808749999999999,0.0005588333333333395
max_avg_bet,6650,0.841625,0.011220499999999956,0.783375,0.005114166666666679,0.5118750000000001,0.0069921666666666205,0.9811249999999999,0.0005365000000000464
max_avg_bet,6700,0.8414999999999999,0.011310333333333287,0.7828750000000001,0.004838499999999921,0.513625,0.006337833333333344,0.9804999999999999,0.0005609999999999952
max_avg_bet,6750,0.84275,0.01136333333333334,0.7866249999999999,0.00443816666666662,0.516625,0.006194166666666666,0.98125,0.0005039999999999859
max_avg_bet,6800,0.8435,0.01151699999999997,0.789875,0.004529499999999955,0.5161250000000001,0.006200833333333309,0.9824999999999999,0.00048633333333327757
max_avg_bet,6850,0.8428749999999999,0.010851499999999976,0.789375,0.00462249999999995,0.5195,0.006431333333333322,0.983,0.00045599999999999124
max_avg_bet,6900,0.841375,0.01116250000000002,0.7881250000000001,0.004896166666666607,0.516,0.006323999999999996,0.982375,0.00048683333333332973
max_avg_bet,6950,0.841375,0.010871500000000024,0.7892500000000001,0.0051769999999999785,0.514625,0.005910166666666665,0.9825000000000002,0.0004609999999999677
max_avg_bet,7000,0.842375,0.010996833333333265,0.794375,0.004810499999999997,0.5189999999999999,0.006637333333333324,0.98225,0.0004683333333333195
max_avg_bet,7050,0.84475,0.010644000000000015,0.792,0.004699666666666656,0.524375,0.006428833333333331,0.9821250000000001,0.0005191666666666467
max_avg_bet,7100,0.8456250000000001,0.01105983333333332,0.7927500000000001,0.0044146666666666215,0.5236250000000001,0.005866166666666656,0.9810000000000001,0.0005666666666666961
max_avg_bet,7150,0.8445,0.011495999999999984,0.79125,0.004635999999999984,0.5192500000000001,0.004986666666666672,0.9804999999999999,0.0005756666666666514
max_avg_bet,7200,0.8465,0.011865666666666667,0.79,0.004921999999999945,0.5238750000000001,0.005312166666666638,0.9815000000000002,0.0005520000000000517
max_avg_bet,7250,0.844125,0.012183499999999996,0.791375,0.004938499999999984,0.5193749999999999,0.0055878333333333466,0.9811250000000001,0.0005735000000000311
max_avg_bet,7300,0.84275,0.01256166666666669,0.7931250000000001,0.005054166666666688,0.51675,0.006055333333333323,0.9817500000000001,0.0005976666666667185
max_avg_bet,7350,0.842875,0.013284166666666597,0.7866250000000001,0.004980833333333325,0.508375,0.006658500000000005,0.98125,0.0005836666666667156
max_avg_bet,7400,0.8422499999999999,0.01274333333333338,0.78325,0.005072666666666686,0.507875,0.006578833333333337,0.9811249999999999,0.0005711666666666322
max_avg_bet,7450,0.8432499999999999,0.012594333333333341,0.784875,0.005021833333333277,0.501875,0.007710499999999983,0.98125,0.0005703333333333067
max_avg_bet,7500,0.844,0.012307999999999975,0.788375,0.005358833333333296,0.5036250000000001,0.007394833333333323,0.9803749999999999,0.0006011666666666571
max_avg_bet,7550,0.8446250000000001,0.011801166666666632,0.7890000000000001,0.004704666666666597,0.502125,0.00875650000000001,0.9801249999999999,0.0005851666666666589
max_avg_bet,7600,0.844625,0.011157833333333306,0.7927500000000001,0.00477866666666659,0.5055,0.00792966666666666,0.979875,0.0006061666666667047
max_avg_bet,7650,0.8445,0.010721666666666666,0.7887500000000001,0.00455333333333325,0.5099999999999999,0.007811333333333327,0.9795,0.0006013333333333174
max_avg_bet,7700,0.84375,0.011151333333333291,0.7851250000000001,0.004565499999999917,0.516875,0.007234166666666664,0.9791249999999998,0.0005944999999998995
max_avg_bet,7750,0.843,0.01141199999999998,0.7805000000000001,0.004705999999999963,0.517125,0.006878500000000019,0.978875,0.0006058333333332892
max_avg_bet,7800,0.842375,0.011489500000000005,0.783375,0.004406166666666612,0.519375,0.007079833333333297,0.9786249999999999,0.0006308333333333376
max_avg_bet,7850,0.8440000000000001,0.010918666666666656,0.7847500000000001,0.004278333333333262,0.5213750000000001,0.007847166666666653,0.9789999999999999,0.0005933333333332887
max_avg_bet,7900,0.84575,0.010569000000000035,0.7847500000000001,0.004604666666666641,0.521625,0.007488833333333311,0.9796249999999999,0.0005414999999999754
max_avg_bet,7950,0.8477499999999999,0.010650333333333298,0.784375,0.005209833333333312,0.519125,0.006829833333333357,0.9803750000000001,0.0004918333333332825
max_avg_bet,8000,0.8483749999999999,0.010311499999999977,0.787625,0.004505833333333318,0.5178750000000001,0.006889499999999982,0.9808749999999999,0.0004508333333333307
max_avg_bet,8050,0.8476250000000001,0.009757833333333358,0.7932499999999999,0.004475999999999943,0.5142500000000001,0.007175666666666655,0.9803750000000001,0.0004841666666666574
max_avg_bet,8100,0.8487499999999999,0.00935199999999991,0.796375,0.004466833333333291,0.5178750000000001,0.005869833333333298,0.9797499999999999,0.00053533333333327
max_avg_bet,8150,0.8504999999999999,0.008873333333333318,0.804125,0.004399499999999938,0.5196249999999999,0.006017500000000014,0.9792500000000001,0.000553333333333299
max_avg_bet,8200,0.8485000000000001,0.008824666666666682,0.8048749999999998,0.004287166666666664,0.51925,0.006573666666666674,0.9802500000000001,0.0005443333333333555
max_avg_bet,8250,0.8476250000000001,0.009253833333333265,0.8081250000000001,0.004094833333333246,0.51775,0.006198333333333339,0.9803749999999999,0.0005061666666665823
max_avg_bet,8300,0.8484999999999999,0.009782999999999948,0.809375,0.004438833333333285,0.5210000000000001,0.005958,0.9797499999999999,0.0005046666666666036
max_avg_bet,8350,0.8478749999999999,0.009732166666666691,0.8081249999999999,0.004471500000000018,0.52325,0.006614666666666713,0.9796249999999999,0.0005091666666666701
max_avg_bet,8400,0.8484999999999999,0.009959666666666676,0.806625,0.004496499999999971,0.519375,0.0068518333333333166,0.9806249999999999,0.00045683333333334044
max_avg_bet,8450,0.8459999999999999,0.010605000000000022,0.805875,0.003838499999999954,0.5123749999999999,0.00730350000000002,0.9811250000000001,0.00045916666666664463
max_avg_bet,8500,0.846125,0.010624166666666652,0.804625,0.004267833333333293,0.5108750000000001,0.007822500000000015,0.9818749999999999,0.0004531666666666349
max_avg_bet,8550,0.846125,0.010735833333333354,0.799875,0.00437983333333328,0.51025,0.007795999999999997,0.9817499999999999,0.0004579999999999748
max_avg_bet,8600,0.8466249999999998,0.010483166666666637,0.803875,0.004028166666666581,0.5097500000000001,0.00810900000000001,0.9814999999999999,0.00047899999999998497
max_avg_bet,8650,0.8482499999999998,0.010345666666666644,0.802375,0.004143166666666575,0.51725,0.00896266666666668,0.98125,0.0005286666666666899
max_avg_bet,8700,0.8472500000000001,0.010212333333333348,0.8007500000000001,0.0035469999999999877,0.521875,0.007979166666666692,0.98125,0.0005266666666666353
max_avg_bet,8750,0.8488749999999999,0.010040166666666685,0.8063750000000001,0.003784833333333329,0.526875,0.007716500000000011,0.981625,0.0005281666666666851
max_avg_bet,8800,0.849375,0.01026349999999997,0.8067499999999999,0.003784999999999918,0.529625,0.0075358333333333085,0.9814999999999999,0.0005213333333333618
max_avg_bet,8850,0.8485000000000001,0.009799999999999993,0.807625,0.004529499999999978,0.5285,0.006941,0.98125,0.0005933333333332414
max_avg_bet,8900,0.8491250000000001,0.009651499999999988,0.8039999999999999,0.004605999999999924,0.5355000000000001,0.006093333333333287,0.981625,0.0005488333333333036
max_avg_bet,8950,0.8505,0.009189999999999957,0.805875,0.0045751666666666215,0.54,0.0069766666666666675,0.98225,0.0005316666666666354
