Iteration,DG_CLA_mean,DG_CLA_var,CSA_mean,CSA_var,CLA_mean,CLA_var,DSA_mean,DSA_var
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.12190476190472503,0.051921929327273166,0.0034102182539687497,0.00044566582420033486,0.0026215277777768753,0.00026258680555537727,0.09740079365077499,0.020821727765164787
100,0.34595541611168745,0.06331520453798567,0.03175304971623187,0.0023749797234220377,0.047857972780573764,0.004923927367377618,0.34832628309184377,0.027154489240660055
150,0.4919900998715319,0.045039697446081065,0.07407070391538563,0.004262052639763023,0.08483909589890125,0.0064617294603946645,0.5139694971888875,0.015743971414877534
200,0.5904026337729624,0.02727084417513954,0.12795590281715374,0.005165310061528229,0.12532774199383875,0.006861763489725528,0.6136676984947562,0.007146247342728554
250,0.6586450979194625,0.021418932613277212,0.1666024531319394,0.005255939361178033,0.16270916034730187,0.007711362856891939,0.6840720092676562,0.004207754414145525
300,0.7027305325963562,0.017747073128549458,0.19833471584170875,0.005901215403281925,0.19538010096472685,0.007405241724469634,0.7296721699253749,0.0028265387164578713
350,0.7410956903386251,0.014100423287939725,0.2298497229211,0.00641720868020257,0.23015902180628625,0.0075061938094665905,0.762213893509025,0.002068350853773081
400,0.7667330087981999,0.011503443288462405,0.2667798411565606,0.007693036253005238,0.26565926122036754,0.007675113930455679,0.7880437330119625,0.0016650371486928606
450,0.7898756763654313,0.008910272492703666,0.3115451295423438,0.0097579831968184,0.3092685604707125,0.009481874933608612,0.8101808554314125,0.0013293143257268152
500,0.8079866301663063,0.00757191648974138,0.3608425470558188,0.010237144281193771,0.34932076507680004,0.010299386846860659,0.8302489298583436,0.0016649412539143545
550,0.8219936034062499,0.006576100557108795,0.4053750000000001,0.009819833333333337,0.3934388297872312,0.010382144786480904,0.8563172589815125,0.0023727162502673
600,0.8368069839656874,0.0053970885138001174,0.4426250000000001,0.009325833333333314,0.4305,0.009880999999999996,0.886922914676125,0.0028396186009409874
650,0.8509418963984625,0.0045729319008245865,0.479375,0.009506500000000006,0.45875,0.009517999999999995,0.9182546314760188,0.0027708235037988637
700,0.8648221121505625,0.004183597056090586,0.5090000000000001,0.009896000000000023,0.476375,0.009963833333333328,0.9425933549424064,0.0020857608247263925
750,0.880064833699925,0.004172085417405924,0.525875,0.009842500000000014,0.496625,0.009241500000000005,0.9565996376811562,0.0015075207939517555
800,0.8988677362867937,0.0039003018147544797,0.5508750000000001,0.009355166666666626,0.5158750000000001,0.008103166666666665,0.9693494897959191,0.0008633728307648999
850,0.9172377019367812,0.003708569413392576,0.56975,0.008458333333333361,0.532,0.008139666666666646,0.97525,0.0005363333333333386
900,0.9327294513812812,0.003187298828577442,0.586375,0.008536500000000006,0.5522500000000001,0.008160666666666695,0.97925,0.00044666666666667957
950,0.9474030051211436,0.002669040157536659,0.6010000000000001,0.00802533333333333,0.565625,0.007192833333333333,0.981375,0.0003981666666666683
1000,0.9602757951584876,0.0018985595064167288,0.614625,0.007815500000000022,0.578375,0.007241499999999986,0.98275,0.00037699999999998585
1050,0.967434782608694,0.0015032312539386913,0.62425,0.007963333333333319,0.584625,0.007870833333333334,0.983375,0.0003938333333333688
1100,0.97271875,0.0012787395833333429,0.631625,0.007443500000000044,0.5956249999999998,0.008074166666666695,0.98375,0.0004213333333333817
1150,0.975,0.0011189999999999735,0.6457499999999999,0.007415333333333347,0.60325,0.007975000000000024,0.98475,0.00046366666666671104
1200,0.977625,0.001004500000000057,0.65725,0.007453333333333348,0.611125,0.008602499999999994,0.98425,0.0005423333333333601
1250,0.97775,0.0009483333333333377,0.670125,0.0071761666666667456,0.621375,0.008405500000000028,0.983375,0.0006065000000000845
1300,0.977,0.0011266666666667172,0.6788749999999999,0.006896500000000051,0.627625,0.008855166666666664,0.983375,0.000584500000000041
1350,0.977125,0.0010341666666667136,0.68725,0.005875000000000051,0.6380000000000001,0.008599999999999983,0.983125,0.0005645000000000284
1400,0.977875,0.0009665000000000276,0.69675,0.005733333333333411,0.647375,0.008487166666666709,0.9825,0.0005640000000000119
1450,0.977,0.0010066666666666774,0.69825,0.005598000000000039,0.654,0.008071666666666684,0.982875,0.0005271666666666636
1500,0.976625,0.0010461666666666503,0.7017499999999999,0.005386333333333332,0.66525,0.007138000000000026,0.98225,0.0005816666666667202
1550,0.9755,0.0011483333333332981,0.7049999999999998,0.005312666666666707,0.675125,0.006533833333333359,0.98225,0.0005960000000000084
1600,0.9745,0.0011359999999999454,0.7101249999999999,0.005092500000000004,0.6795,0.007139666666666701,0.98225,0.0005956666666666759
1650,0.974125,0.0011701666666666215,0.7133749999999999,0.0056068333333333395,0.6855,0.007208333333333414,0.98175,0.0005909999999999727
1700,0.973625,0.0012324999999999994,0.713375,0.005246500000000006,0.6904999999999999,0.007256999999999991,0.98025,0.0005810000000000077
1750,0.97275,0.001267333333333317,0.7144999999999999,0.005528333333333363,0.6901249999999999,0.007114499999999992,0.979875,0.0005978333333333907
1800,0.97125,0.0013040000000000163,0.721,0.005946666666666699,0.68975,0.007541000000000035,0.98,0.0006196666666667028
