Iteration,DG_CLA_mean,DG_CLA_var,CSA_mean,CSA_var,CLA_mean,CLA_var,DSA_mean,DSA_var
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.10681299603173748,0.0566706107095621,0.0056277056277025,0.0006070459076517223,0.0022569444444437503,0.00044463734567888125,0.10092261904760001,0.021656320861663268
100,0.3320895250582382,0.05801843952097247,0.034548895860340004,0.0029553708609597637,0.036736945142272506,0.0031518202558740637,0.36492882117877506,0.02576397570239209
150,0.4814905503744937,0.03602882313920671,0.07662509894984187,0.003751183690917949,0.08394467930375,0.0045286309431556895,0.5417858991991624,0.011337405562685416
200,0.5749281800769688,0.026317314090336292,0.11869000279932188,0.0039626850866668105,0.11080306027011563,0.004760698572151421,0.6278347232298562,0.007400825534060622
250,0.6440831529757187,0.01844380953233256,0.15854840301824186,0.00449323123412956,0.14190630957816752,0.004731852591437908,0.6943756752399874,0.004634545774286542
300,0.6902675730562313,0.014411536525868041,0.1853445133646675,0.004305531592753599,0.16664665307839505,0.005162878903089764,0.7360162593070062,0.003409685141273507
350,0.7263326936544188,0.011889888384539908,0.21877954177059494,0.004640006917960652,0.18931829221443625,0.004744911118421379,0.7687342958143625,0.0026940419641597662
400,0.7559505559773313,0.009101276673159676,0.2520713151085007,0.005590509883718614,0.2257539295571932,0.005646294162810461,0.7941377969501999,0.002179706556533566
450,0.7799212418488188,0.007187594141846555,0.2970598207134562,0.007052412127028145,0.26819256384395873,0.006858253439813336,0.8152620953425938,0.0018911172247546894
500,0.7986053048546751,0.006716755774724597,0.3394993449064,0.008477220298677531,0.3038214579387,0.007540706411222914,0.8368692770651188,0.0021743177307784003
550,0.8152648860399813,0.005586035769179437,0.3740331632653062,0.008200808621407724,0.3385,0.0073496666666666545,0.8641310131977438,0.0027591347088481892
600,0.8299525103494938,0.004870714808595409,0.40775,0.007858666666666672,0.37225,0.007183666666666663,0.8951094317898625,0.003012576667256385
650,0.8433761065241688,0.004107359767135688,0.438125,0.00755516666666666,0.403875,0.007122833333333334,0.9246394494774186,0.002701566552213303
700,0.8600335057796062,0.00429819417428997,0.4668749999999999,0.007931499999999998,0.436125,0.007441499999999991,0.9457377876682624,0.0017979447613020367
750,0.8744613890127688,0.004242851018145994,0.486375,0.007720166666666669,0.460625,0.006717500000000013,0.96025,0.001092999999999987
800,0.8935519408629251,0.0038872383435769467,0.5081249999999999,0.006799833333333352,0.474625,0.006941166666666661,0.96925,0.0006916666666666888
850,0.9119079084809376,0.0035540081034683623,0.526625,0.006113166666666666,0.49325,0.006846333333333318,0.97575,0.0005473333333333604
900,0.9322785312045188,0.002811580065546633,0.5497500000000001,0.006437333333333335,0.513625,0.006684500000000006,0.978,0.0005153333333333165
950,0.9494692837425062,0.0018590678862516442,0.568,0.0065673333333332974,0.52825,0.006060666666666661,0.97975,0.0005119999999999554
1000,0.9603967529828312,0.0014986346731339852,0.5832499999999998,0.006562333333333339,0.5453750000000002,0.006138833333333321,0.980375,0.0004641666666667158
1050,0.9688841041851499,0.00111397912494688,0.5984999999999999,0.0066796666666666315,0.559875,0.00624383333333336,0.982375,0.00044949999999997667
1100,0.9720531914893624,0.0011115377999091794,0.6122500000000002,0.006811999999999975,0.5645,0.006549666666666639,0.982625,0.0004674999999999703
1150,0.973625,0.0011431666666666374,0.6236249999999999,0.007096833333333362,0.5771249999999999,0.005870499999999985,0.9840000000000001,0.0005419999999999684
1200,0.975625,0.0010271666666666708,0.637625,0.0070438333333333845,0.591875,0.006193166666666692,0.983375,0.0005684999999999599
1250,0.976,0.001028666666666602,0.6448750000000001,0.00663983333333336,0.597875,0.005980166666666621,0.982125,0.0007058333333333522
1300,0.975625,0.0010278333333333123,0.654375,0.006119166666666699,0.6087500000000001,0.005602999999999974,0.981125,0.0007438333333334058
1350,0.9755,0.0009359999999999977,0.66425,0.005561666666666655,0.619125,0.005424500000000024,0.9802499999999998,0.0007710000000000269
1400,0.97475,0.0009866666666666882,0.66925,0.006066333333333335,0.623375,0.005334833333333329,0.980125,0.0008108333333333679
1450,0.973375,0.0010105000000000077,0.6765,0.006428000000000017,0.6276249999999999,0.005754166666666686,0.979125,0.0009011666666666443
1500,0.972625,0.0010868333333333645,0.6788749999999999,0.006134500000000057,0.634625,0.005275166666666677,0.978625,0.0008848333333332902
1550,0.971625,0.001172166666666688,0.68675,0.006090333333333338,0.63875,0.005541000000000013,0.97775,0.000915666666666676
1600,0.9708750000000002,0.0011178333333333155,0.6970000000000001,0.005684666666666663,0.6372500000000001,0.005634666666666715,0.97725,0.0009289999999999666
1650,0.9697499999999998,0.0011913333333333398,0.7001250000000001,0.006111499999999967,0.6443749999999999,0.005579166666666715,0.97625,0.001014333333333385
1700,0.9685,0.00134300000000002,0.704625,0.005608833333333354,0.64625,0.00546433333333333,0.976,0.001011000000000036
1750,0.96875,0.0013680000000000447,0.703625,0.00583550000000006,0.6536250000000001,0.005311500000000025,0.9765,0.0009659999999999989
1800,0.969875,0.0011914999999999881,0.7105,0.00540566666666674,0.657,0.006049999999999987,0.97625,0.0009773333333333648
1850,0.969125,0.00125116666666667,0.71875,0.005548999999999987,0.66475,0.005904000000000047,0.9763749999999998,0.0010411666666666976
1900,0.9694999999999998,0.0012490000000000615,0.716375,0.005686499999999992,0.6633749999999999,0.006923500000000053,0.97575,0.0010829999999999985
1950,0.9675,0.0013653333333333369,0.718375,0.005610833333333365,0.665875,0.0074645000000000345,0.976375,0.0009555000000000528
2000,0.96775,0.001372333333333368,0.7191250000000001,0.006229166666666633,0.6735,0.0076210000000000375,0.9756249999999996,0.0009174999999999873
2050,0.96725,0.001332999999999996,0.7178749999999999,0.006911833333333355,0.679,0.008317000000000026,0.975875,0.0008485000000000059
2100,0.96725,0.0013103333333333348,0.719625,0.007488833333333342,0.68175,0.0075133333333333545,0.9760000000000002,0.0007250000000000511
2150,0.9666250000000002,0.0013598333333332967,0.7158749999999999,0.0073075000000000345,0.68125,0.006746666666666699,0.97625,0.0006463333333333782
2200,0.967125,0.0012868333333333599,0.7177499999999999,0.007099333333333344,0.6829999999999999,0.006113000000000034,0.976375,0.0006455000000000527
2250,0.967375,0.0012268333333333695,0.71775,0.006454000000000075,0.6792499999999999,0.0060090000000000395,0.9759999999999998,0.0006813333333334034
2300,0.96775,0.001146333333333409,0.72275,0.006552666666666743,0.687125,0.006128833333333372,0.976375,0.000664833333333353
2350,0.96825,0.0010716666666666917,0.7253749999999999,0.00664949999999998,0.6926249999999999,0.005704166666666683,0.97625,0.0006743333333333603
2400,0.9670000000000001,0.0010513333333334054,0.736,0.006370000000000065,0.694125,0.006004500000000027,0.9774999999999998,0.000610333333333332
2450,0.966375,0.0010688333333333942,0.740375,0.006714833333333274,0.69425,0.005763999999999996,0.977375,0.0006278333333334156
2500,0.9672500000000002,0.0009820000000000562,0.7462500000000001,0.006066666666666691,0.694125,0.006012500000000009,0.97775,0.0006693333333333603
2550,0.96725,0.0010420000000000349,0.749625,0.006319833333333413,0.69825,0.006037666666666741,0.978,0.0006406666666667367
2600,0.966875,0.0010441666666666787,0.75175,0.005749999999999957,0.6953750000000001,0.005894499999999976,0.978,0.0006700000000000137
2650,0.967625,0.0009388333333333892,0.7511250000000002,0.0056341666666666615,0.6954999999999999,0.0064493333333333494,0.977875,0.0007145000000000697
2700,0.966875,0.0009471666666667268,0.7453749999999999,0.006202833333333343,0.6965,0.0059636666666667065,0.978625,0.0006761666666667192
2750,0.966875,0.0010378333333333836,0.739625,0.0068088333333333,0.6935,0.006090333333333398,0.979,0.0006879999999999716
2800,0.96625,0.0010896666666667207,0.742625,0.0068008333333333575,0.6963749999999999,0.006151500000000046,0.980125,0.000699833333333307
2850,0.967,0.000965333333333393,0.7448750000000001,0.006131166666666671,0.6986249999999999,0.0063791666666666745,0.981125,0.000650166666666685
2900,0.966375,0.0010258333333333764,0.7467499999999999,0.005691666666666659,0.697875,0.006576499999999997,0.98075,0.0006346666666666915
2950,0.965625,0.0010861666666666754,0.7453749999999999,0.006404833333333375,0.6953750000000001,0.0067994999999999505,0.980625,0.0006788333333333441
3000,0.965875,0.001158500000000042,0.7453749999999999,0.00634016666666664,0.6945,0.006698666666666728,0.979,0.0007546666666667197
3050,0.967125,0.0011858333333333586,0.7507499999999999,0.006789666666666701,0.698125,0.006321166666666695,0.978,0.000823333333333345
3100,0.96675,0.0011676666666667285,0.7471249999999999,0.007594499999999999,0.7005,0.00692733333333333,0.977875,0.0008041666666666458
3150,0.9655,0.0012423333333333867,0.7508750000000001,0.006891833333333335,0.702125,0.006754166666666704,0.97775,0.0008383333333332861
3200,0.966125,0.0012331666666666762,0.747375,0.006971166666666662,0.706125,0.006720166666666661,0.9771250000000002,0.0008478333333332937
